Name,Precursor,Retention,Sample,DotProduct,GaussianScore,Polarity,Purity,Associated
PC 14:1_20:2,756.554,8.277,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),997.0,0.0,+,0,Unassociated
PC 16:0_22:6,864.577,8.395,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),575.0,0.0,-,100,Unassociated
SM d18:2_24:4,863.631,8.461,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),505.0,0.0,-,0,Unassociated
PC 14:1_24:4,808.585,8.686,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),998.0,0.0,+,0,Unassociated
PC 18:0_20:5,866.593,8.887,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),734.0,0.0,-,100,Unassociated
PC 14:1_24:4,808.584,9.022,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),995.0,0.0,+,0,Unassociated
PE-NMe2 16:0_18:2,742.54,9.034,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),770.0,0.0,-,100,Unassociated
PC 12:0_22:2,758.57,9.065,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),997.0,0.0,+,0,Unassociated
PC 18:1_20:3,868.608,9.076,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),579.0,0.0,-,100,Unassociated
PC 18:0_22:6,892.608,9.164,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),631.0,0.0,-,100,Unassociated
PC 16:1_24:4,836.616,9.479,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),997.0,0.0,+,0,Unassociated
PC 10:0_24:1,760.584,9.879,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),978.0,0.0,+,0,Unassociated
Plasmanyl-PC O-16:0_18:2,744.594,9.99,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),953.0,0.0,+,0,Unassociated
PC 10:0_26:2,786.602,10.08,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),996.0,0.0,+,0,Unassociated
PC 10:0_26:2,786.601,10.273,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),978.0,0.0,+,0,Unassociated
PC 11:0_26:2,800.619,10.374,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),915.0,0.0,+,0,Unassociated
SM d18:0_20:1,817.646,10.471,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),504.0,0.0,-,0,Unassociated
PC 18:0_20:2,872.634,10.512,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),533.0,0.0,-,69,Unassociated
SM d18:0_22:2,843.661,10.555,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),502.0,0.0,-,0,Unassociated
PC 10:0_26:1,788.616,10.85,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),910.0,0.0,+,0,Unassociated
PC 13:0_26:2,828.641,11.161,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),776.0,0.0,+,0,Unassociated
PC 18:0_18:0,848.645,11.404,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),884.0,0.0,-,100,Unassociated
SM d18:1_24:1,813.685,11.687,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),995.0,0.0,+,0,Unassociated
SM d18:0_22:1,787.67,11.758,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),880.0,0.0,+,0,Unassociated
SM d18:1_24:1,813.685,11.884,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),566.0,0.0,+,0,Unassociated
SM d19:0_22:1,801.686,12.403,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),757.0,0.0,+,0,Unassociated
Plasmanyl-PE O-20:0_18:1,758.609,12.415,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),638.0,0.0,-,100,Unassociated
SM d18:0_24:1,873.708,12.535,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),523.0,0.0,-,0,Unassociated
SM d18:0_24:1,815.701,12.919,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),916.0,0.0,+,0,Unassociated
Cer[NS] d18:1_25:0,662.647,14.265,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),517.0,0.0,-,100,Unassociated
TG 18:2_18:1_20:5,920.771,15.39,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),561.0,0.0,+,100,Unassociated
TG 16:0_18:1_22:6,922.786,16.378,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),518.0,0.0,+,100,Unassociated
TG 16:0_16:0_22:6,896.773,16.441,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),599.0,0.0,+,100,Unassociated
TG 16:0_18:1_20:4,898.786,16.81,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),532.0,0.0,+,100,Unassociated
TG 16:0_18:2_18:1,874.786,17.354,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),816.0,0.0,+,100,Unassociated
TG 16:0_18:1_18:1,876.801,18.039,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),804.0,0.0,+,100,Unassociated
AC 13:0,358.295,0.921,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),686.0,0.0,+,0,Unassociated
LysoPC 20:5,542.325,1.005,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),805.0,0.0,+,0,Unassociated
LysoPC 16:0,554.347,1.289,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),578.0,0.0,-,100,Unassociated
LysoPC 16:0,496.34,1.297,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),932.0,0.0,+,0,Unassociated
LysoPC 16:0,496.34,1.862,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),904.0,0.0,+,0,Unassociated
LysoPC 16:0,496.34,2.051,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),869.0,0.0,+,0,Unassociated
LysoPC 18:0,524.372,2.146,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),729.0,0.0,+,0,Unassociated
LysoPC 18:0,582.379,2.18,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),836.0,0.0,-,100,Unassociated
LysoPC 16:0,496.34,2.237,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),913.0,0.0,+,0,Unassociated
LysoPE 18:0,480.311,2.316,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),715.0,0.0,-,100,Unassociated
LysoPC 16:0,496.339,2.415,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),653.0,0.0,+,0,Unassociated
LysoPC 18:0,524.372,3.099,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),732.0,0.0,+,0,Unassociated
LysoPC 18:0,524.372,4.208,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),725.0,0.0,+,0,Unassociated
SM d18:1_14:1,673.529,6.855,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),632.0,0.0,+,0,Unassociated
PC 14:1_20:2,756.554,8.083,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),997.0,0.0,+,0,Unassociated
PC 14:1_20:2,756.554,8.274,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),984.0,0.0,+,0,Unassociated
PC 16:0_22:6,864.577,8.433,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),513.0,0.0,-,100,Unassociated
PC 18:1_22:6,890.593,8.477,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),556.0,0.0,-,86,Unassociated
SM d19:0_17:2,787.599,8.582,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),522.0,0.0,-,0,Unassociated
PC 18:0_20:5,866.593,8.895,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),535.0,0.0,-,100,Unassociated
Plasmanyl-PC O-16:0_22:6,850.598,8.914,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),528.0,0.0,-,100,Unassociated
PC 16:0_20:3,842.594,8.998,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),559.0,0.0,-,54,Unassociated
PC 18:1_20:3,868.608,9.084,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),567.0,0.0,-,100,Unassociated
PC 12:0_22:2,758.57,9.098,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),997.0,0.0,+,0,Unassociated
PC 18:0_22:6,892.609,9.212,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),595.0,0.0,-,100,Unassociated
PC 14:1_22:2,784.585,9.286,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),996.0,0.0,+,0,Unassociated
PC 12:0_22:2,758.57,9.288,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),994.0,0.0,+,0,Unassociated
PC 16:1_24:4,836.616,9.499,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),995.0,0.0,+,0,Unassociated
Plasmanyl-PE O-16:0_18:2,700.529,9.591,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),799.0,0.0,-,100,Unassociated
PC 18:0_20:4,868.605,9.654,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),504.0,0.0,-,100,Unassociated
PC 18:0_22:5,894.624,9.841,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),585.0,0.0,-,100,Unassociated
PE 18:2_18:0,742.54,9.865,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),637.0,0.0,-,100,Unassociated
PC 10:0_24:1,760.584,9.896,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),984.0,0.0,+,0,Unassociated
PC 18:2_18:0,844.609,9.947,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),738.0,0.0,-,100,Unassociated
Plasmanyl-PC O-16:0_18:2,744.593,10.001,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),988.0,0.0,+,0,Unassociated
SM d18:3_23:0,797.659,10.045,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),993.0,0.0,+,0,Unassociated
PC 18:0_20:3,870.625,10.056,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),681.0,0.0,-,100,Unassociated
PC 10:0_26:2,786.602,10.112,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),997.0,0.0,+,0,Unassociated
Plasmanyl-PC O-18:0_18:3,770.607,10.114,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),979.0,0.0,+,0,Unassociated
PC 18:2_18:0,844.609,10.146,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),672.0,0.0,-,100,Unassociated
PC 10:0_26:2,786.601,10.305,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),994.0,0.0,+,0,Unassociated
SM d18:0_20:1,817.646,10.455,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),502.0,0.0,-,0,Unassociated
PC 18:1_18:0,846.625,10.537,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),696.0,0.0,-,100,Unassociated
PC 18:0_20:2,872.638,10.539,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),685.0,0.0,-,100,Unassociated
PC 10:0_26:2,786.596,10.591,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),995.0,0.0,+,0,Unassociated
SM d18:2_24:1,869.677,10.649,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),532.0,0.0,-,0,Unassociated
PC 18:1_18:0,846.624,10.748,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),602.0,0.0,-,100,Unassociated
PC 11:0_26:1,802.627,10.977,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),977.0,0.0,+,0,Unassociated
PC 10:0_26:2,786.6,10.998,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),901.0,0.0,+,0,Unassociated
PC 13:0_26:2,828.64,11.196,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),652.0,0.0,+,0,Unassociated
Plasmenyl-PC P-20:0_19:0,816.69,11.448,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),987.0,0.0,+,0,Unassociated
SM d18:1_24:1,813.685,11.716,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),998.0,0.0,+,0,Unassociated
SM d18:0_22:1,845.678,11.752,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),513.0,0.0,-,0,Unassociated
SM d18:1_24:1,813.685,11.91,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),922.0,0.0,+,0,Unassociated
SM d18:0_22:1,787.67,11.963,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),877.0,0.0,+,0,Unassociated
SM d18:1_24:1,813.685,12.142,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),618.0,0.0,+,0,Unassociated
SM d18:0_24:1,873.708,12.561,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),501.0,0.0,-,0,Unassociated
SM d18:0_24:1,815.701,12.898,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),989.0,0.0,+,0,Unassociated
TG 18:2_20:5_20:5,945.694,13.529,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),602.0,0.0,+,100,Unassociated
TG 18:2_22:6_22:6,992.77,14.074,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),518.0,0.0,+,100,Unassociated
TG 18:2_22:6_22:6,997.726,14.098,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),545.0,0.0,+,100,Unassociated
TG 18:2_18:2_20:5,918.755,14.551,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),770.0,0.0,+,100,Unassociated
TG 18:1_20:5_22:6,968.771,14.685,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),646.0,0.0,+,100,Unassociated
TG 14:0_18:2_22:6,892.74,14.798,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),516.0,0.0,+,100,Unassociated
TG 16:0_22:6_22:6,968.777,14.887,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),526.0,0.0,+,100,Unassociated
TG 16:0_22:6_22:5,970.787,15.244,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),545.0,0.0,+,100,Unassociated
TG 18:2_18:1_22:6,946.786,15.571,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),508.0,0.0,+,100,Unassociated
TG 14:0_16:0_22:6,868.739,15.572,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),534.0,0.0,+,100,Unassociated
TG 16:0_18:2_22:6,920.771,15.655,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),557.0,0.0,+,100,Unassociated
TG 16:0_18:2_22:6,920.771,15.848,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),519.0,0.0,+,100,Unassociated
TG 17:0_18:2_22:6,934.785,16.066,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),533.0,0.0,+,100,Unassociated
TG 16:0_18:1_20:5,896.77,16.107,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),557.0,0.0,+,48,Unassociated
TG 18:2_18:0_20:5,922.786,16.236,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),539.0,0.0,+,22,Unassociated
TG 16:0_16:0_22:6,896.771,16.427,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),833.0,0.0,+,100,Unassociated
TG 18:1_18:1_22:6,948.802,16.554,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),516.0,0.0,+,9,Unassociated
TG 18:1_18:0_22:6,950.817,17.19,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),521.0,0.0,+,100,Unassociated
TG 16:0_18:0_22:6,924.802,17.232,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),540.0,0.0,+,100,Unassociated
TG 16:0_18:2_18:1,874.786,17.382,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),981.0,0.0,+,72,Unassociated
TG 18:1_18:0_20:4,926.818,17.619,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),655.0,0.0,+,100,Unassociated
TG 16:0_18:1_18:1,876.802,18.046,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),939.0,0.0,+,72,Unassociated
TG 16:0_17:0_18:0,866.818,18.902,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),737.0,0.0,+,95,Unassociated
LysoPI 18:2,595.29,0.897,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),786.0,0.0,-,100,Unassociated
LysoPC 18:2,520.34,1.076,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),909.0,0.0,+,0,Unassociated
LysoPC 16:0,496.34,1.094,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),923.0,0.0,+,0,Unassociated
LysoPC 16:0,496.34,1.286,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),932.0,0.0,+,0,Unassociated
LysoPC 16:0,554.347,1.297,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),779.0,0.0,-,100,Unassociated
LysoPC 17:0,510.356,1.728,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),759.0,0.0,+,0,Unassociated
LysoPC 16:0,496.341,2.051,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),757.0,0.0,+,0,Unassociated
LysoPC 18:0,524.372,2.148,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),726.0,0.0,+,0,Unassociated
LysoPC 18:0,582.378,2.18,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),602.0,0.0,-,100,Unassociated
LysoPC 16:0,496.34,2.242,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),767.0,0.0,+,0,Unassociated
LysoPC 18:0,524.372,3.081,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),747.0,0.0,+,0,Unassociated
SM d18:3_24:4,803.608,7.804,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),936.0,0.0,+,0,Unassociated
PC 14:1_22:4,780.554,7.95,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),957.0,0.0,+,0,Unassociated
PC 16:1_22:5,806.569,8.024,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),993.0,0.0,+,0,Unassociated
PC 14:1_20:2,756.555,8.089,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.0,+,0,Unassociated
PC 16:1_22:5,806.569,8.217,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),996.0,0.0,+,0,Unassociated
PS 18:0_20:4,810.53,8.335,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),553.0,0.0,-,100,Unassociated
PC 16:0_22:6,864.577,8.398,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),643.0,0.0,-,100,Unassociated
PC 18:1_22:6,890.593,8.442,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),613.0,0.0,-,98,Unassociated
SM d19:0_15:1,761.583,8.462,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),513.0,0.0,-,0,Unassociated
SM d19:0_17:2,787.599,8.615,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),513.0,0.0,-,0,Unassociated
PC 14:0_18:1,790.561,8.677,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),511.0,0.0,-,52,Unassociated
PE-NMe2 16:0_18:2,742.54,8.824,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),782.0,0.0,-,100,Unassociated
PC 16:0_18:2,816.578,8.903,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),681.0,0.0,-,100,Unassociated
PC 16:0_18:2,816.578,9.095,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),684.0,0.0,-,100,Unassociated
PC 18:1_20:3,868.609,9.097,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),501.0,0.0,-,100,Unassociated
PC 18:0_22:6,892.609,9.182,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),649.0,0.0,-,100,Unassociated
PC 14:1_22:2,784.584,9.303,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),996.0,0.0,+,0,Unassociated
PC 12:0_22:2,758.569,9.324,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),992.0,0.0,+,0,Unassociated
PC 16:1_24:4,836.616,9.562,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),995.0,0.0,+,0,Unassociated
PC 18:0_20:4,868.607,9.655,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),546.0,0.0,-,100,Unassociated
PC 10:0_24:1,760.585,9.917,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),957.0,0.0,+,0,Unassociated
PC 18:0_20:3,870.624,10.043,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),675.0,0.0,-,100,Unassociated
PC 10:0_26:2,786.601,10.076,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),997.0,0.0,+,0,Unassociated
Plasmanyl-PC O-16:0_16:0,778.599,10.116,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),531.0,0.0,-,100,Unassociated
PC 18:2_19:0,858.625,10.158,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),676.0,0.0,-,100,Unassociated
PC 11:0_26:2,800.619,10.393,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),747.0,0.0,+,0,Unassociated
SM d18:2_24:1,869.677,10.469,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),528.0,0.0,-,0,Unassociated
PC 18:0_20:2,872.637,10.535,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),642.0,0.0,-,100,Unassociated
PC 18:1_18:0,846.624,10.743,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),582.0,0.0,-,100,Unassociated
PC 10:0_26:2,786.601,10.752,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),821.0,0.0,+,0,Unassociated
PC 12:0_22:2,758.571,10.805,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),545.0,0.0,+,0,Unassociated
PC 10:0_26:2,786.6,11.043,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),749.0,0.0,+,0,Unassociated
Plasmanyl-PC O-20:0_20:4,824.656,11.066,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),953.0,0.0,+,0,Unassociated
PC 13:0_26:2,828.642,11.187,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),859.0,0.0,+,0,Unassociated
SM d18:1_24:1,813.686,11.687,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),999.0,0.0,+,0,Unassociated
SM d18:0_22:1,787.67,11.96,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),871.0,0.0,+,0,Unassociated
SM d19:0_22:1,859.693,12.062,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),503.0,0.0,-,0,Unassociated
PC 10:0_26:2,786.602,12.216,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),866.0,0.0,+,0,Unassociated
SM d19:0_22:1,801.686,12.43,20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),940.0,0.0,+,0,Unassociated
