PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
1481	Unknown	2638	15.6791	16.52036	18.68106	362.9569	8324.037109375	489760.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	166.4807	362.95691:7724 363.95459:9106 364.95325:2038 365.13623:1911 365.2077:9695 366.21088:1846 366.97556:2574 367.09576:2567	
1482	Unknown	2638	15.6791	16.52036	18.68106	362.9576	8324.037109375	489760.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	166.4807	362.95691:7724 363.95459:9106 364.95325:2038 365.13623:1911 365.2077:9695 366.21088:1846 366.97556:2574 367.09576:2567	
1483	Unknown	2638	15.88738	16.52036	17.7119	366.9756	2246.17456054688	57627.80078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	44.92349	366.97556:2574 367.09576:2567 368.94574:3622 369.12106:2179 371.10165:2424 371.31644:1802	
1484	Unknown	2638	13.66174	16.52036	19.24067	398.9243	22808.05859375	1122880.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	456.1612	398.84061:5415 398.92432:25447 399.2504:3649 399.34723:46243 399.95483:2684 400.00018:6112 400.24493:4231 400.35037:11795 400.90347:3457 401.35416:2823 403.04349:2269	57.07058:1925 60.27046:806 60.9683:766 67.17257:1219 69.22338:974 71.08624:3620 76.78893:1038 85.10176:2145 92.9581:1097 97.72311:928 101.06017:1337 104.21231:1053 108.22729:889 111.0445:2064 112.35947:781 114.39143:885 118.12711:834 128.26416:920 128.95369:11487 129.05489:3385 133.85925:876 137.28371:822 137.79578:940 139.87025:807 147.06526:3314 215.63:2473 215.63638:8683 234.91801:7311 273.298:1093 300.47836:962 304.34747:878 308.30408:985 316.92102:2821
1485	w/o MS2:NCGC00380324-01_C23H29ClO5_Benzaldehyde, 3-chloro-4,6-dihydroxy-2-methyl-5-[(2E,6E)-3-methyl-7-[(2S)-tetrahydro-5,5-dimethyl-4-oxo-2-furanyl]-2,6-octadien-1-yl]-	2638	16.24194	16.52036	17.43301	421.1738	7118.7763671875	337460.9375	null	[M+H]+	M + 0		null	421.17764	C23H29ClO5	Terpene glycosides	VGYPZLGWVQQOST-UHFFFAOYNA-N	CC(CCC=C(C)C1CC(=O)C(C)(C)O1)=CCC1=C(O)C(Cl)=C(C)C(C=O)=C1O	530	True	True	False	null	null	null	null	92.9	103.1824	420.86697:2019 421.17395:7121 422.04428:5625 422.88544:19078 423.96176:5089 424.86404:1890 425.13708:2612	
1486	w/o MS2:NCGC00380324-01_C23H29ClO5_Benzaldehyde, 3-chloro-4,6-dihydroxy-2-methyl-5-[(2E,6E)-3-methyl-7-[(2S)-tetrahydro-5,5-dimethyl-4-oxo-2-furanyl]-2,6-octadien-1-yl]-	2638	16.24194	16.52036	17.43301	421.174	7118.7763671875	337460.9375	null	[M+H]+	M + 0		null	421.17764	C23H29ClO5	Terpene glycosides	VGYPZLGWVQQOST-UHFFFAOYNA-N	CC(CCC=C(C)C1CC(=O)C(C)(C)O1)=CCC1=C(O)C(Cl)=C(C)C(C=O)=C1O	530	True	True	False	null	null	null	null	93.4	103.1824	420.86697:2019 421.17395:7121 422.04428:5625 422.88544:19078 423.96176:5089 424.86404:1890 425.13708:2612	
1487	Unknown	2638	14.01656	16.52036	17.7119	422.8854	18039.583984375	970043.4375	null	[2M+H]+	M + 0	adduct linked to 1467_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	360.7917	422.88544:19078 423.96176:5089 424.86404:1890 425.13708:2612 426.98813:4989	50.85779:896 52.09606:1050 54.02371:924 55.13466:911 59.44521:1051 60.62912:931 63.24635:831 68.91684:1058 75.29989:1091 80.03169:1041 82.54473:980 82.89381:876 97.20512:1116 98.35093:912 98.95628:853 100.84657:932 104.22203:927 112.31954:748 115.63001:994 115.79928:804 117.65728:1048 118.64523:913 120.021:836 128.95375:10341 134.99527:872 135.55852:901 138.08356:934 141.34846:937 153.67331:1028 161.0007:1009 178.22537:996 187.90508:1109 201.2332:962 214.569:14094 267.52545:995 278.05511:885 289.88983:1121 304.01797:1747 332.81393:978 340.88211:5809 348.45587:872 358.89264:1419 430.19437:1021
1488	Unknown	2638	16.16888	16.52036	16.86784	423.9618	4235.25439453125	126284.5390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	67.74371	423.96176:5089 424.86404:1890 425.13708:2612 426.98813:4989	
1489	Unknown	2638	15.6791	16.52036	18.47726	438.9169	9517.556640625	474656.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	190.3511	438.83295:3245 438.91684:11459 439.42154:1837 439.99353:2598	
1490	Unknown	2638	14.08423	16.52036	16.86784	446.8465	17677.154296875	713482.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	353.5431	446.84647:19568 447.34772:5989 448.9783:2654	68.24737:929 72.17043:815 75.30045:1069 76.2648:844 76.45625:852 79.72857:1025 81.5172:988 84.45212:1048 92.39669:874 97.45345:922 101.10946:880 103.60558:869 103.81101:1063 104.46767:857 117.65877:988 117.81913:1030 122.77207:983 128.95372:13998 133.87256:1129 147.3624:945 153.31351:940 172.02155:1053 172.54349:952 178.22394:1034 196.9131:1036 213.41875:6233 213.42537:12765 214.04349:1011 222.72272:855 235.59673:884 244.61768:874 246.82175:852 266.56631:1006 289.17941:1005 311.961:899 312.67255:877 340.88223:2149 358.21497:1015 446.84634:4276 491.07108:1130 607.70862:1034 623.03821:1038
1491	Unknown	2638	15.74648	16.52036	17.22212	477.4146	1775.97912597656	28898.72265625	null	[M+H]+	M + 0	similar chromatogram in higher mz_1498; similar chromatogram in higher mz_1502	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.51958	477.19958:4618 477.41464:2198 477.91623:2582 478.19647:2178 478.8512:2778 480.08719:3748 480.84308:2977 480.90955:1816 480.92725:7811 481.95898:1867	
1492	Unknown	2638	16.24194	16.52036	17.50587	480.0872	3312.19018554688	71318.734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	66.2438	480.08719:3748 480.84308:2977 480.90955:1816 480.92725:7811 481.95898:1867 484.01926:2881	
1493	Unknown	2638	15.88738	16.52036	17.00841	480.9272	7803.0439453125	269104.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	147.9336	480.84308:2977 480.90955:1816 480.92725:7811 481.95898:1867 484.01926:2881	
1494	w/o MS2:Pesticide1_Temephos_C16H20O6P2S3_O,O,O',O'-Tetramethyl O,O'-(sulfanediyldi-4,1-phenylene) bis(phosphorothioate)	2638	16.30919	16.52036	17.00841	484.0193	2432.94702148438	39916.03515625	null	[M+H]+	M + 0		null	484.02356	C16H20O6P2S3	Phenyl thiophosphates	WWJZWCUNLNYYAU-UHFFFAOYSA-N	COP(=S)(OC)OC1=CC=C(SC2=CC=C(OP(=S)(OC)OC)C=C2)C=C1	530	True	True	False	null	null	null	null	91.2	48.65894	484.01926:2881 486.83981:8207	
1495	Unknown	2638	14.5725	16.52036	18.26283	486.8391	8416.630859375	363316.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	168.3326	486.83981:8207	
1496	Unknown	2638	14.5725	16.52036	18.26283	486.8398	8416.630859375	363316.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	168.3326	486.83981:8207	
1497	Unknown	2638	14.98223	16.52036	16.86784	528.8495	6350.43505859375	240758.046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	127.0087	528.38971:2480 528.84949:6319 530.40778:2591 530.4425:4197 530.82941:2821	
1498	Unknown	2638	15.60597	16.52036	17.36567	544.8811	3722.09497070313	75123.6953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	74.4419	544.8811:3700	
1499	Unknown	2638	14.5725	16.52036	16.86784	552.812	6001.7568359375	213753.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	120.0351	552.38916:2805 552.81195:6955	
1500	Unknown	2638	16.02821	16.52036	17.5735	568.8417	3301.16723632813	101261.953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	66.02335	568.84167:3884 569.91797:2344	
1501	Unknown	2638	15.5383	16.52036	17.50587	592.8044	3451.68872070313	80490.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	69.03378	592.80438:3707 597.01154:3502	
1502	Unknown	2638	15.74648	16.52036	17.22212	597.0115	2171.82299804688	33636.6640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.43646	597.01154:3502 599.00995:1805	
1503	Unknown	2638	16.30919	16.52036	16.80066	634.8135	2653.11596679688	51361.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.81776	634.81348:2948 636.79205:2147	
1504	Unknown	2649	13.735	16.59077	18.13179	104.9928	887364.5	67993232	null	[M+H]+	M + 0	found in higher mz's MsMs_1514	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17027.17	104.99275:962097 105.03387:2701 105.07031:3518 105.95415:2244 105.99605:21266 106.08674:11003 106.99699:5138 107.06071:2373 107.07069:3601 107.08607:2593 107.96719:4024 108.04477:3124 108.08118:13507 109.06518:2470 109.07642:6888 109.10163:7829	53.02462:726 53.06317:713 56.24192:759 57.808:692 61.56577:639 63.39012:712 67.46172:732 69.16074:779 71.15834:816 80.56035:769 81.62814:731 83.42915:729 86.08363:915 92.95658:683 92.95816:799 93.9075:764 101.65112:830 105.07033:1445 110.3534:724 113.09641:751 114.96011:782 121.47814:701
1505	Unknown	2649	15.6791	16.59077	17.36567	105.996	20139.00390625	1067878	null	[M+H]+	M + 1	isotope of 1504	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	383.5052	105.95415:2244 105.99605:21266 106.08674:11003 106.99699:5138 107.06071:2373 107.07069:3601 107.08607:2593 107.96719:4024 108.04477:3124 108.08118:13507 109.06518:2470 109.07642:6888 109.10163:7829 110.06039:12593 110.07174:4614 110.09679:1974	
1506	Unknown	2649	15.96056	16.59077	17.92345	106.997	4322.45849609375	172848.9375	null	[M+H]+	M + 2	isotope of 1504	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	86.44917	106.99699:5138 107.06071:2373 107.07069:3601 107.08607:2593 107.96719:4024 108.04477:3124 108.08118:13507 109.06518:2470 109.07642:6888 109.10163:7829 110.06039:12593 110.07174:4614 110.09679:1974 111.04438:3592 111.05565:17610 111.08079:3784 111.09206:14064 111.11723:6213	
1507	Unknown	2649	15.4651	16.59077	17.5735	129.957	9697.64453125	744580.9375	null	[M+NH4]+	M + 0	adduct linked to 1517_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	167.4892	129.95699:10996 130.06534:3055 130.08649:7664 130.12289:2848 130.15926:13782 130.9579:8019 131.16264:1918 132.06558:5462 132.10214:12578 133.07628:5019 133.96474:2075 133.98242:2056 134.06015:1768 134.11769:12544	
1508	Unknown	2649	15.6791	16.59077	17.7119	140.0683	66264.0859375	4468543	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1071.633	139.98801:3521 140.002:25699 140.04556:10278 140.0683:69320 140.08191:4017 140.10715:1881 140.98595:4328 140.99094:2615 141.05458:1889 141.06596:3388 141.07178:3814 141.09099:4231 141.1024:4443 141.12747:1937 141.98343:2426 142.03503:42249 142.06136:2391 142.08632:9051 142.12279:7074 142.93867:26748 142.94809:3009 143.03586:4168 143.08162:5457 143.10693:3012 143.11794:1984 144.03256:5112 144.06558:2406 144.08089:1806 144.1021:3651 144.13829:3584 144.92751:23451 144.98221:20662 144.98503:12745 144.99286:2985	52.21824:709 53.71544:709 61.34679:814 66.59325:776 69.83505:768 72.39633:747 74.09718:3727 78.14597:674 80.68489:810 80.81965:763 84.27607:702 85.03558:726 85.37918:735 86.22803:630 91.60524:856 91.84339:816 97.15314:679 98.79506:739 102.29229:767 103.01311:824 106.14517:799 107.62042:819 109.04009:1053 113.64207:930 115.44394:767 122.97411:774 134.99655:775 138.1274:798 140.04552:1860 140.06841:4540 147.75644:765
1509	Unknown	2649	15.81977	16.59077	17.92345	148.9934	3398.80688476563	134786.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	67.97614	148.99348:6030 149.02345:90495 149.05984:7373 149.08186:1842 149.10776:1770 150.02684:7575 150.11269:2025 151.0755:2925 151.08669:3161 151.09677:4777 151.11179:4456 151.97502:1812 152.04741:17551 152.07072:4746 152.9487:3441 152.98329:2482 153.06583:3921 153.09102:5203 153.10234:5475 153.12743:4129 153.67245:2381	
1510	Unknown	2649	16.02821	16.59077	17.14901	156.0422	30980.337890625	1387818.625	null	[M+H]+	M + 0	found in higher mz's MsMs_1511	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	435.0795	156.04219:32134 156.0654:1969 156.10196:1895 156.53163:1638 156.9808:2190 157.08633:2246 157.09723:4024 157.12204:1985 157.1335:3637 157.97472:21951 158.01256:43380 158.04022:1855 158.0813:4067 158.11771:4991 158.15404:11246 158.97266:23089 159.01599:1948 159.06528:2238 159.11279:2420 159.97031:8686 159.97588:1847 160.04568:14102 160.09683:8725 160.13354:1930 160.18092:2025	51.7299:763 61.16308:761 62.96193:794 65.44672:704 66.15855:684 66.6661:750 67.15664:872 68.2959:970 75.15438:874 75.29488:793 75.29643:1015 76.28608:676 79.71232:769 84.83599:657 85.74346:744 86.77916:852 94.36473:830 96.64188:711 96.78633:807 98.34629:861 99.98904:930 110.61802:761 114.42429:765 118.44682:749 136.77104:763 136.97762:851 154.99437:873 156.04214:3609 156.14984:928
1511	Unknown	2649	16.02821	16.59077	17.14901	156.0423	30980.337890625	1387818.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	435.0795	156.04219:32134 156.0654:1969 156.10196:1895 156.53163:1638 156.9808:2190 157.08633:2246 157.09723:4024 157.12204:1985 157.1335:3637 157.97472:21951 158.01256:43380 158.04022:1855 158.0813:4067 158.11771:4991 158.15404:11246 158.97266:23089 159.01599:1948 159.06528:2238 159.11279:2420 159.97031:8686 159.97588:1847 160.04568:14102 160.09683:8725 160.13354:1930 160.18092:2025	51.7299:763 61.16308:761 62.96193:794 65.44672:704 66.15855:684 66.6661:750 67.15664:872 68.2959:970 75.15438:874 75.29488:793 75.29643:1015 76.28608:676 79.71232:769 84.83599:657 85.74346:744 86.77916:852 94.36473:830 96.64188:711 96.78633:807 98.34629:861 99.98904:930 110.61802:761 114.42429:765 118.44682:749 136.77104:763 136.97762:851 154.99437:873 156.04214:3609 156.14984:928
1512	Unknown	2649	16.3824	16.59077	17.07877	172.9799	2624.38500976563	64299.8359375	null	[M+H]+	M + 0	adduct linked to 1530_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.4877	172.97986:3782 173.0779:2204 173.08141:3618 173.09244:2459 174.0762:2693 174.1123:2228 175.0014:2937 175.98532:33796 176.0229:7678 176.1395:12365 176.9832:34232 177.00691:2018 177.05479:3340 177.12753:2956 177.13467:2206 177.13864:2277	
1513	Unknown	2649	15.88738	16.59077	16.80066	184.889	26902.123046875	1155997.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	221.7368	184.88902:30267 185.0921:2453 185.11726:2682 185.12863:2304 185.15366:3348 185.88898:3413 186.03439:13871 186.05815:3799 186.11232:2672 186.12375:10534 186.18538:7304 186.9122:1896 186.99551:456155 187.03767:3029 187.09674:3913 187.12651:68230 187.99887:21732 188.0271:2434 188.09239:2112 188.12973:3929	51.3832:771 53.18039:727 53.35392:687 56.74054:711 60.94334:823 63.60686:804 63.81377:748 68.15031:772 69.14014:792 70.71497:764 74.02856:898 84.78693:781 85.94015:1009 88.25903:786 98.88472:771 99.48199:817 104.22263:799 130.62463:855 132.34174:788 133.58122:858 140.92039:787 159.21127:745 160.10263:805 160.21404:752
1514	w/o MS2:D-(-)-3-PHOSPHOGLYCERIC ACID	2649	13.87571	16.59077	18.20514	186.9955	442154.0625	26941962	null	[M+H]+	M + 0		null	187.00021	C3H7O7P	Sugar acids and derivatives	OSJPPGNTCRNQQC-UHFFFAOYNA-N	OC(COP(O)(O)=O)C(O)=O	530	True	True	False	null	null	null	null	89.5	8733.313	186.9122:1896 186.99551:456155 187.03767:3029 187.09674:3913 187.12651:68230 187.99887:21732 188.0271:2434 188.09239:2112 188.12973:3929 190.10765:3226 191.15434:2354 191.18008:1951	50.67933:689 53.25451:943 53.93194:754 60.14145:683 61.77735:896 63.80345:820 65.12715:664 65.32309:726 72.60496:809 80.59825:822 83.08604:2897 88.02209:8965 90.7452:879 91.72788:727 92.95821:748 94.27322:860 97.16312:878 99.18748:808 103.18668:816 104.99073:1627 104.99271:32993 113.3008:899 115.0407:792 121.56154:767 129.87912:969 138.30212:1063 142.1114:799 150.25661:813 155.78752:848 160.06447:855 170.05528:796 173.39337:754 181.33112:765 187.12646:3748 204.92239:934
1515	Unknown	2649	15.4651	16.59077	17.36567	187.9989	18642.794921875	944494.25	null	[M+H]+	M + 1	isotope of 1514	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	368.3623	187.99887:21732 188.0271:2434 188.09239:2112 188.12973:3929 190.10765:3226 191.15434:2354 191.18008:1951 192.10216:1977 192.13841:2826	52.85519:729 52.96972:760 55.76902:882 58.11696:755 58.16826:709 59.03395:814 68.29931:1203 70.61997:903 70.80601:735 72.2627:899 73.47107:834 75.29991:1025 76.0999:701 76.65614:811 78.63776:814 78.94485:719 79.46818:729 81.85484:723 83.4347:991 89.88313:710 92.96249:1134 97.80378:919 104.22073:1282 104.22253:840 106.42467:829 124.0198:801 125.36934:803 143.9437:712 158.8286:835 165.1377:775 166.55869:848 179.65952:911 180.55641:773
1516	Unknown	2649	15.81977	16.59077	17.99095	210.9563	4019.60009765625	160635.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	80.39201	210.95625:5053 211.01245:3699 211.13295:2243 211.16924:2669 212.03284:12122 212.09521:621868 213.09859:49639 213.11189:2138 213.1236:3964 213.15979:8436 213.18471:3308 214.09091:27288 214.09929:3315 214.21652:2061 215.07678:27906 215.09364:1910 215.12807:2338 215.15831:2585 215.1642:2144	
1517	Unknown	2649	16.16888	16.59077	16.86784	224.8815	11841.1669921875	388901.5	null	[2M+H]+	M + 0	adduct linked to 1507_[M+NH4]+; similar chromatogram in higher mz_1529; similar chromatogram in higher mz_1531; similar chromatogram in higher mz_1541	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	112.8664	224.88155:13788 224.96594:1667 224.99249:9524 225.19623:6485 225.20747:22029 226.09756:3800 226.10701:2030 226.18036:2571 226.90472:4218 226.98795:85977 227.20049:3777 227.99124:3209 228.12315:1989 228.1962:1905 228.23236:23283 228.90146:2735 228.98361:17102 229.23598:2852	
1518	Unknown	2649	16.24194	16.59077	18.95837	224.9926	9990.8828125	458756.03125	null	[M+NH4]+	M + 0	adduct linked to 1535_[2M+H]+; adduct linked to 1536_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	199.8177	224.88155:13788 224.96594:1667 224.99249:9524 225.19623:6485 225.20747:22029 226.09756:3800 226.10701:2030 226.18036:2571 226.90472:4218 226.98795:85977 227.20049:3777 227.99124:3209 228.12315:1989 228.1962:1905 228.23236:23283 228.90146:2735 228.98361:17102 229.23598:2852	
1519	Unknown	2649	15.32424	16.59077	17.43301	226.9879	85358.890625	4791635.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1549.939	226.90472:4218 226.98795:85977 227.20049:3777 227.99124:3209 228.12315:1989 228.1962:1905 228.23236:23283 228.90146:2735 228.98361:17102 229.23598:2852 230.03754:5680 230.91631:2515	50.28512:724 51.56634:721 52.81042:793 53.25811:820 53.805:788 55.65795:698 56.99863:887 62.98244:18820 62.98336:1038 63.87975:728 65.75681:818 73.9864:820 76.10734:850 80.2071:994 81.07588:981 85.27017:785 94.9435:838 95.38387:920 116.5517:807 117.82881:887 132.73367:702 135.40907:827 142.2706:782 144.98506:2153 145.50931:976 156.63704:831 159.33916:753 182.46431:702 215.97163:815 219.37631:747 219.65126:4134
1520	Unknown	2649	14.43157	16.59077	18.33608	250.9492	59765.9453125	4438596.5	null	[M+Na]+	M + 0	adduct linked to 1540_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1164.317	250.94174:3417 250.94917:66866 251.05421:2745 251.18571:2902 251.20049:2730 251.95326:2102 252.02545:6284 252.04904:5631 254.98276:12481 255.06905:3000 255.19536:3350 255.23186:3191	50.25014:880 50.86849:793 50.99569:753 52.82058:878 54.2744:794 55.49704:696 57.77829:940 59.59233:792 62.2309:794 65.3068:797 66.49228:751 68.29929:989 69.54745:763 70.68497:903 71.08858:845 71.28798:845 75.69392:806 83.43474:867 91.78899:794 91.97164:892 92.96149:956 98.30927:878 104.22052:934 104.41193:1060 108.18854:841 110.74828:885 112.14021:805 128.9537:25838 133.36343:785 138.45807:790 144.92744:1938 146.31416:964 150.30164:792 153.67268:899 154.14012:774 164.64862:895 173.15842:850 183.93802:881 190.69467:801 200.90253:843 213.81905:2705 213.82549:13166 227.07706:866 235.14017:996 250.10202:775
1521	Unknown	2649	14.43157	16.59077	18.33608	250.9492	59765.9453125	4438596.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1164.317	250.94174:3417 250.94917:66866 251.05421:2745 251.18571:2902 251.20049:2730 251.95326:2102 252.02545:6284 252.04904:5631 254.98276:12481 255.06905:3000 255.19536:3350 255.23186:3191	50.25014:880 50.86849:793 50.99569:753 52.82058:878 54.2744:794 55.49704:696 57.77829:940 59.59233:792 62.2309:794 65.3068:797 66.49228:751 68.29929:989 69.54745:763 70.68497:903 71.08858:845 71.28798:845 75.69392:806 83.43474:867 91.78899:794 91.97164:892 92.96149:956 98.30927:878 104.22052:934 104.41193:1060 108.18854:841 110.74828:885 112.14021:805 128.9537:25838 133.36343:785 138.45807:790 144.92744:1938 146.31416:964 150.30164:792 153.67268:899 154.14012:774 164.64862:895 173.15842:850 183.93802:881 190.69467:801 200.90253:843 213.81905:2705 213.82549:13166 227.07706:866 235.14017:996 250.10202:775
1522	w/o MS2:Fluroxypyr; LC-ESI-ITFT; MS2; CE	2649	15.25652	16.59077	18.06415	254.9828	12237.4287109375	491748.5	null	[M+H]+	M + 0		null	254.9734	C7H5Cl2FN2O3	Polyhalopyridines	MEFQWPUMEMWTJP-UHFFFAOYSA-N	NC1=C(Cl)C(F)=NC(OCC(O)=O)=C1Cl	530	True	True	False	null	null	null	null	64.6	244.7486	254.98276:12481 255.06905:3000 255.19536:3350 255.23186:3191 256.05948:2358 256.26358:4668 256.29984:13770 257.1405:1752 257.14713:9985	
1523	Unknown	2649	15.32424	16.59077	17.43301	268.9985	487677.0625	22648056	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9480.528	268.91501:5054 268.92328:1969 268.9985:503252 269.96613:10004 270.00171:33365 270.03:3439 270.14825:6791 270.24313:2562 270.88458:3955 271.00269:4962 271.96402:2283 273.1676:2415	
1524	Unknown	2649	15.5383	16.59077	18.33608	270.0017	32742.982421875	1406530.125	null	[M+H]+	M + 1	isotope of 1523	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	654.8597	269.96613:10004 270.00171:33365 270.03:3439 270.14825:6791 270.24313:2562 270.88458:3955 271.00269:4962 271.96402:2283 273.1676:2415 274.27383:2113 274.91025:60900	
1525	w/o MS2:Bauerine C	2649	16.3824	16.59077	17.5735	288.9923	6813.34228515625	233708.15625	null	[M+H]+	M + 0		null	288.9906	C12H8Cl2N2O	Beta carbolines	JFESWTBLTSUPGK-UHFFFAOYSA-N	CN1C2=C(C=CNC2=O)C2=C1C(Cl)=C(Cl)C=C2	530	True	True	False	null	null	null	null	98.6	136.2668	288.99231:6899 289.25665:10474 290.26886:3845 290.85333:5578 290.88443:1988 292.03574:4003 292.87659:8030 292.95959:81536 293.96317:4588 293.99118:4302	
1526	Unknown	2649	15.32424	16.59077	17.7119	292.9596	73975.9296875	3641258	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1418.007	292.87659:8030 292.95959:81536 293.96317:4588 293.99118:4302 294.03571:9120 294.20667:4429 294.87396:2176 295.103:2656 296.05139:7176 297.08023:5768	54.24768:747 58.57185:813 61.48315:805 62.98243:1089 65.66595:788 67.95848:730 77.32669:872 85.79197:799 85.95252:816 91.14505:806 105.45363:833 111.61761:971 117.65015:895 128.95378:51980 129.36702:845 138.31223:866 149.02365:859 153.55136:1076 191.13295:1096 194.00398:811 197.27702:763 204.21646:840 205.0654:941 219.53909:4814 225.51028:870 236.91743:887 246.90619:1156 256.84009:864 263.72375:865 264.431:984 294.05661:952
1527	Unknown	2649	16.10128	16.59077	17.43301	293.9632	3773.068359375	103249.21875	null	[M+H]+	M + 1	isotope of 1526	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	75.46136	293.96317:4588 293.99118:4302 294.03571:9120 294.20667:4429 294.87396:2176 295.103:2656 296.05139:7176 297.08023:5768 298.08334:3113	
1528	Unknown	2649	15.39743	16.59077	17.5735	332.9521	22596.73046875	1285479.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	443.5918	332.86896:4879 332.89471:3830 332.95215:26986 333.94009:2263 334.02802:2773 335.12549:4975 335.15802:2718 336.00168:2336	52.40239:788 54.67635:835 55.64633:820 58.30053:804 58.8549:844 61.51159:870 64.25189:747 66.86318:853 68.29788:1086 72.27813:764 72.39584:941 72.90882:975 77.09685:850 80.79701:918 81.16949:1123 82.67032:983 83.43245:933 93.23164:834 95.61577:899 101.30672:789 104.21883:1218 104.71671:901 117.65363:1526 128.95372:16870 133.86418:972 139.25162:929 144.92738:1784 147.39693:817 150.18544:907 214.55568:2708 214.56209:9971 249.48039:974 250.94905:1008 308.6214:956
1529	Unknown	2649	15.39743	16.59077	17.5735	332.9524	22596.73046875	1273978.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	443.5918	332.86896:4879 332.89471:3830 332.95215:26986 333.94009:2263 334.02802:2773 335.12549:4975 335.15802:2718 336.00168:2336	52.40239:788 54.67635:835 55.64633:820 58.30053:804 58.8549:844 61.51159:870 64.25189:747 66.86318:853 68.29788:1086 72.27813:764 72.39584:941 72.90882:975 77.09685:850 80.79701:918 81.16949:1123 82.67032:983 83.43245:933 93.23164:834 95.61577:899 101.30672:789 104.21883:1218 104.71671:901 117.65363:1526 128.95372:16870 133.86418:972 139.25162:929 144.92738:1784 147.39693:817 150.18544:907 214.55568:2708 214.56209:9971 249.48039:974 250.94905:1008 308.6214:956
1530	Unknown	2649	16.24194	16.59077	17.36567	344.9845	21817.29296875	888191.875	null	[2M+H]+	M + 0	adduct linked to 1512_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	407.9616	344.9845:23283 345.9874:2280	
