PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
795	Unknown	2618	15.41475	16.32513	17.16186	417.7723	3753.53466796875	75180.296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	75.07069	417.77231:3813 419.31537:47496 420.31897:14387	
796	Unknown	2618	15.13362	16.32513	17.51101	473.9757	18358.4609375	586234.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	367.1692	473.97571:20527 475.83701:3073 476.1983:5949 477.19931:3820	
797	Unknown	2618	15.20394	16.32513	17.37081	502.7872	30472.2734375	755470.4375	null	[M+NH4]+	M + 0	adduct linked to 800_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	609.4454	502.7872:33110 504.71713:3352 504.74011:2107 504.78156:7389 507.71741:6082	57.13478:988 57.62417:819 58.81004:948 59.43501:1029 62.64551:879 65.28738:953 66.71574:885 68.54796:792 68.71204:1210 69.17333:918 71.13997:844 72.99757:934 74.67171:1173 76.9871:957 79.97381:939 83.43377:1240 85.78365:966 85.87181:1074 88.00463:1105 88.591:1054 89.90632:1003 92.2066:1103 92.9612:1307 94.21666:981 96.39738:949 97.18431:1013 99.03745:946 103.98421:945 104.21867:1085 112.65317:906 117.65497:1280 118.15042:1076 128.48111:989 129.04507:948 134.16188:971 164.9205:7836 212.68585:937 219.85347:4416 225.44998:1017 253.66948:1080 270.38373:1049 284.8696:7676 301.20041:1156 306.85141:3420 331.69116:1085
798	Unknown	2618	15.27412	16.32513	17.57815	504.7816	4670.75	91426.2421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	93.415	504.71713:3352 504.74011:2107 504.78156:7389 507.71741:6082 508.71664:3673 509.7171:2462	
799	Unknown	2618	15.34451	16.32513	17.30073	504.7834	4670.75	91426.2421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	93.415	504.71713:3352 504.74011:2107 504.78156:7389 507.71741:6082 508.71664:3673 509.7171:2462	
800	Unknown	2618	15.34451	16.32513	17.23189	507.7174	3948.94311523438	87032.359375	null	[M+Na]+	M + 0	adduct linked to 797_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	78.97887	507.71741:6082 508.71664:3673 509.7171:2462 510.716:4557 512.71619:2272	
801	Unknown	2618	15.5553	16.32513	17.02156	515.7394	2456.357421875	39773.87109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.12715	515.73944:3036 518.75708:2858	
802	Unknown	2618	15.48504	16.32513	17.09443	518.7571	2402.666015625	44478.12109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.05332	518.75708:2858	
803	Unknown	2618	15.20394	16.32513	17.37081	524.769	15365.6123046875	442064.25	null	[2M+H]+	M + 0	adduct linked to 783_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	307.3123	524.76898:12855 526.76385:2900	
804	Unknown	2618	15.27412	16.32513	17.30073	622.7355	10997.6552734375	270380.53125	null	[M+H]+	M + 0	adduct linked to 807_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	219.9531	622.73553:11803 624.23474:7029 624.66656:2648 624.72797:1847 625.23505:4667 626.23517:2914 627.2337:2088 627.66418:3676	
805	Unknown	2618	15.41475	16.32513	17.09443	624.6666	1108.86157226563	19559.931640625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.17723	624.23474:7029 624.66656:2648 624.72797:1847 625.23505:4667 626.23517:2914 627.2337:2088 627.66418:3676 628.6651:2029	
806	Unknown	2618	15.41475	16.32513	17.09443	624.728	1784.69543457031	36895.25390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.69391	624.23474:7029 624.66656:2648 624.72797:1847 625.23505:4667 626.23517:2914 627.2337:2088 627.66418:3676 628.6651:2029	
807	Unknown	2618	15.34451	16.32513	17.23189	644.7162	6365.50146484375	154736.203125	null	[M+Na]+	M + 0	adduct linked to 804_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	127.31	644.71625:5958 646.71399:2094	
808	Unknown	2618	15.41475	16.32513	17.09443	713.8712	3158.04370117188	68673.4609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	63.16088	713.87122:4903	
809	Unknown	2618	15.34451	16.32513	17.23189	742.6834	5239.4365234375	113102.4296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	104.7887	742.68341:6902	
810	Unknown	2618	15.34451	16.32513	17.23189	764.6632	5532.42529296875	126631.1640625	null	[2M+H]+	M + 0	adduct linked to 788_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	110.6485	764.66321:6010 766.66229:1949 767.32233:2087	
811	Unknown	2629	15.27412	16.39498	17.37081	236.9474	2779.99267578125	75130.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.59985	236.94745:2630 237.19606:5361 237.22139:2812 237.94551:8411 238.15465:2720 239.13905:15105 239.1489:4586 240.12276:2658 240.23245:3722 240.90619:12184 241.14326:2327 241.15463:4007 241.17961:2850 241.21631:2189	
812	w/o MS2:NCGC00385491-01!(E)-3-phenyl-N-(2-phenylethyl)prop-2-enamide	2629	15.83624	16.39498	16.74245	252.1378	27413.908203125	868131.5625	null	[M+H]+	M + 0		null	252.13829	C17H17NO	Styrenes	BOSUEWCVNFFBGV-UHFFFAOYSA-N	OC(C=CC1=CC=CC=C1)=NCCC1=CC=CC=C1	530	True	True	False	null	null	null	null	99.9	527.0303	251.90858:2120 252.12279:2268 252.13782:27233 252.1447:3345 253.15469:2438 253.17911:2229 253.21642:2331 254.90865:2434 255.1335:2610 255.15895:2827 255.19534:3889 255.23193:2922 256.26349:9805 256.29996:6574 256.90622:2174 257.09152:2365	51.99156:717 54.90241:852 56.53006:716 56.95164:778 59.06109:1359 64.4731:881 67.35477:813 68.13663:842 69.91048:818 70.7734:745 71.16051:851 72.08135:973 72.23605:889 73.30654:719 75.30137:992 75.30291:799 83.43582:1108 84.51815:885 99.67813:1049 107.98872:851 122.21241:797 124.88347:762 157.45265:840 160.65637:879 160.95845:736 168.72919:846 170.71339:1007 182.21526:762 194.08456:13731 223.46201:1774 246.27191:979 252.23277:922 256.63806:889
813	Unknown	2629	16.11687	16.39498	16.67521	268.2272	2282.23999023438	46695.59375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.55549	267.96817:4769 268.13226:2066 268.22717:2935 268.99847:4731 269.2114:3171 269.96606:4889 270.14828:289078 270.24274:3164 271.15192:26135 271.22693:4822 272.1438:10975 272.15189:4789	
814	Unknown	2629	15.83624	16.39498	16.74245	270.1483	288196.0625	9124703	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5319.141	269.96606:4889 270.14828:289078 270.24274:3164 271.15192:26135 271.22693:4822 272.1438:10975 272.15189:4789 274.10617:2074 274.2742:5590 274.88113:3434	50.06956:759 51.67843:793 52.62696:1022 52.89172:930 55.44316:736 56.49325:749 57.14326:810 57.35003:812 59.06105:3842 59.33423:981 60.19435:811 61.08333:771 64.97369:799 65.56168:820 88.1796:794 91.15522:934 92.95126:810 97.37756:973 102.98269:867 103.50359:859 167.16856:876 177.8783:947 209.14023:889 212.09512:92807 215.29283:6839 215.29933:3488 229.92371:1001 231.95131:939 269.96573:1011 270.14767:1622 270.24243:3755 279.00726:937
815	Unknown	2629	15.20394	16.39498	16.67521	272.1438	14538.1689453125	428675.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	290.7634	272.1438:10975 272.15189:4789 274.10617:2074 274.2742:5590 274.88113:3434 275.16379:2218 276.10168:2450	
816	Unknown	2629	15.76589	16.39498	17.37081	284.8698	60142.17578125	1867593.125	null	[M+H]+	M + 0	found in higher mz's MsMs_825	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1202.844	284.86978:64744 284.87881:3573 285.29877:1757 286.23776:5098 286.82709:1921 286.8653:6456 286.91544:2120 288.25336:174338 288.82858:5320 289.25668:28569 289.57822:1780	50.21984:799 51.56158:799 54.84209:798 57.38662:881 62.20667:698 75.29974:790 75.5248:872 84.30109:822 84.91809:857 92.96237:986 96.39088:1059 96.46459:827 99.05436:780 100.49162:850 102.04134:844 117.65529:1065 120.70473:808 139.2825:814 154.86839:879 164.92052:42018 184.847:894 199.58296:872 214.02524:4922 214.0318:9563
817	Unknown	2629	15.20394	16.39498	17.44084	296.8157	2306.86254882813	66073.1171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	46.13725	296.81564:3276 297.89713:2714 300.84396:4577	
818	Unknown	2629	16.18684	16.39498	17.37081	300.844	3078.26342773438	55290.14453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	61.56527	300.84396:4577 302.13898:3564 302.1962:7163 304.17499:2072 304.89792:2559	
819	Unknown	2629	16.25683	16.39498	16.81242	304.8982	1355.67224121094	22440.794921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.11345	304.89792:2559 306.85162:15129 306.93222:2480 309.18088:2394	
820	Unknown	2629	15.62541	16.39498	17.09443	316.8671	1878.81274414063	30967.58984375	null	[M+H]+	M + 0	similar chromatogram in higher mz_826; similar chromatogram in higher mz_827	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.57626	316.86707:2069 319.10678:4195	
821	w/o MS2:Unknown (carbon number 19); PlaSMA ID-1701	2629	15.5553	16.39498	17.16186	319.1068	3294.26953125	75584.9609375	null	[M+H]+	M + 0		5.42	319.10791	C19H14N2O3	NA			530	True	True	False	99.4	null	null	null	99.4	65.88539	319.10678:4195	
822	Unknown	2629	15.76589	16.39498	16.81242	354.0265	29134.4296875	1104003.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	515.0806	354.02652:34133 355.02942:2056 355.06967:2141 356.02228:2436 358.87524:1682	57.06449:864 60.3054:849 63.03297:988 63.78451:832 68.92972:857 70.80444:935 73.75164:845 75.29838:927 83.43326:830 99.46827:916 105.41516:835 105.92161:1027 106.51635:872 111.78089:862 113.20227:953 117.35824:953 124.5181:927 125.62822:883 144.99315:2979 167.08328:810 167.13559:933 171.72527:893 173.57191:958 176.03842:996 181.06197:1100 191.60701:1130 206.18874:899 214.33429:9644 214.34082:4293 234.07703:11103 251.94974:919 304.03009:1980 341.69864:1018 360.60779:969
823	Unknown	2629	15.34451	16.39498	17.30073	362.8132	2967.4130859375	55078.87109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	59.34826	362.78558:1850 362.81317:4345 363.83035:3095 365.20691:13071 366.78455:2701 367.09326:3690	
824	Unknown	2629	16.18684	16.39498	17.30073	368.7861	2076.11059570313	35694.46484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.52221	368.78613:2757 371.10056:2228	
825	Unknown	2629	15.20394	16.39498	17.37081	404.8192	31733.951171875	896453	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	634.679	404.81918:38900 405.19934:2428 406.81528:3851	50.34882:896 75.29971:1042 76.18546:928 79.92017:923 82.59663:887 93.77068:1003 98.47437:837 99.23295:844 100.65018:973 104.22179:956 115.76846:933 149.59964:1110 164.92059:36441 182.4817:924 191.21489:1114 197.76068:950 216.96107:1002 217.72379:2958 217.73036:3698 284.86975:10895 304.02972:1049 306.85172:5849 362.30493:1018 366.35873:1103 374.14636:1118 403.18982:966
826	Unknown	2629	15.62541	16.39498	17.09443	460.8144	1778.91174316406	28054.607421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.57824	460.81436:2565 462.14581:2650	
827	Unknown	2629	15.62541	16.39498	17.09443	504.7181	2416.22314453125	38790.24609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.32446	504.71811:3155 504.74484:3394 504.78342:5141 506.71542:4005 507.71948:2976 508.716:4904	
828	Unknown	2629	15.34451	16.39498	17.30073	508.716	3211.68627929688	94538.859375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.23373	508.716:4904 510.71643:6958 512.71826:3742	
829	Unknown	2629	15.48504	16.39498	17.16186	512.7183	2767.94702148438	58389.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.35894	512.71826:3742 515.73889:3878	
830	Unknown	2629	15.41475	16.39498	17.23189	630.6646	2024.13989257813	51515.7890625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.4828	630.66461:2714 632.66608:2295	
831	Unknown	2640	16.18684	16.46506	17.65088	164.9207	180050.21875	5791128	null	[M+H]+	M + 0	found in higher mz's MsMs_835; found in higher mz's MsMs_834	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3562.824	164.92065:197137 165.05099:28146 165.06613:2746 165.07727:10805 165.09117:3722 165.09505:1703 165.10225:6206 165.1136:2363 165.13872:6169 166.06129:4992 166.08629:6047 166.09764:6743 166.12273:4023 166.15921:2399 166.91637:9040 167.04855:4343 167.05716:2045 167.0705:2002 167.08156:7256 167.09288:3178 167.10675:5569 167.11789:4339 167.15431:5258 168.03781:1723 168.06905:200536 168.07677:9661 168.10213:6117 168.11331:6416 168.12294:2407 168.13852:2723 168.94609:1984 169.06079:4434 169.06882:2289 169.07224:13424 169.08607:4642 169.0975:12421 169.12244:3723 169.13362:7016 169.1702:3541	56.93949:894 62.63934:762 63.49094:828 63.94559:713 65.7238:817 69.1647:674 69.24742:778 73.34817:753 74.86642:810 75.32613:774 84.17979:899 99.09467:834 103.04165:790 104.22335:994 110.32694:741 110.63554:900 119.0193:2291 125.04591:786 127.57664:840 141.91095:870 142.03517:1872 147.90648:794 154.40807:793 160.04575:1068 164.92058:18934 165.07726:2697 165.10266:1574 165.13875:2051
832	Unknown	2640	16.18684	16.46506	18.55409	166.9164	7333.41650390625	188338.328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	146.6683	166.91637:9040 167.04855:4343 167.05716:2045 167.0705:2002 167.08156:7256 167.09288:3178 167.10675:5569 167.11789:4339 167.15431:5258 168.03781:1723 168.06905:200536 168.07677:9661 168.10213:6117 168.11331:6416 168.12294:2407 168.13852:2723 168.94609:1984 169.06079:4434 169.06882:2289 169.07224:13424 169.08607:4642 169.0975:12421 169.12244:3723 169.13362:7016 169.1702:3541 170.05614:4666 170.06458:7888 170.08124:3927 170.09241:3928 170.11758:6457 170.12886:5369 170.15396:2533 171.07648:4950 171.10162:3321 171.11292:148627 171.13795:5724 171.14929:108334	
833	w/o MS2:Unknown (carbon number 8); PlaSMA ID-373	2640	15.90654	16.46506	17.30073	168.069	199361.40625	14531641	null	[M+H]+	M + 0		2.63	168.0674	C8H9NO3	NA			530	True	True	False	99	null	null	null	98.7	939.7746	168.03781:1723 168.06905:200536 168.07677:9661 168.10213:6117 168.11331:6416 168.12294:2407 168.13852:2723 168.94609:1984 169.06079:4434 169.06882:2289 169.07224:13424 169.08607:4642 169.0975:12421 169.12244:3723 169.13362:7016 169.1702:3541 170.05614:4666 170.06458:7888 170.08124:3927 170.09241:3928 170.11758:6457 170.12886:5369 170.15396:2533 171.07648:4950 171.10162:3321 171.11292:148627 171.13795:5724 171.14929:108334 172.07613:2230 172.08716:1901 172.09695:9386 172.11226:3929 172.11624:14553 172.13329:3912 172.15263:11896 172.16954:4129 173.05975:1811	50.17663:777 51.89069:690 52.65379:926 54.00726:717 55.34232:779 55.74182:766 55.89194:742 62.06246:718 62.61528:781 64.24154:784 67.30849:840 76.35431:748 79.65745:763 84.18467:747 86.09702:1053 88.00374:733 88.34967:674 89.01331:675 90.74512:837 92.9603:776 93.25554:757 97.99248:777 117.6518:1073 123.01125:7813 141.02161:1608 152.72575:751 155.59282:851 168.06892:57552
834	Unknown	2640	16.25683	16.46506	17.09443	306.8517	22052.25	398095.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	441.045	306.85165:29409 306.93201:2987 307.81042:1937 308.80945:2267 308.8475:3107 309.04086:2424 309.91605:2338 310.23523:8434 310.38977:2255 310.81042:2447 310.92465:3398	50.07815:772 50.72287:758 52.18668:821 55.64553:964 57.89136:728 58.51678:819 64.32275:788 65.96203:855 66.85615:849 71.62136:815 73.71456:865 75.30372:920 76.65239:799 83.43871:838 83.79811:782 120.44203:963 122.94751:810 127.15435:844 132.82484:756 140.03244:945 152.33347:832 152.71431:905 164.92056:25707 182.73866:999 201.89474:907 221.19209:2991 258.32062:860 277.39337:879
835	Unknown	2640	16.25683	16.46506	17.09443	306.8517	22052.25	398095.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	441.045	306.85165:29409 306.93201:2987 307.81042:1937 308.80945:2267 308.8475:3107 309.04086:2424 309.91605:2338 310.23523:8434 310.38977:2255 310.81042:2447 310.92465:3398	50.07815:772 50.72287:758 52.18668:821 55.64553:964 57.89136:728 58.51678:819 64.32275:788 65.96203:855 66.85615:849 71.62136:815 73.71456:865 75.30372:920 76.65239:799 83.43871:838 83.79811:782 120.44203:963 122.94751:810 127.15435:844 132.82484:756 140.03244:945 152.33347:832 152.71431:905 164.92056:25707 182.73866:999 201.89474:907 221.19209:2991 258.32062:860 277.39337:879
836	Unknown	2640	15.41475	16.46506	17.30073	615.9061	2585.23266601563	55963.421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	51.70465	615.90613:3661 617.77454:1753	
837	Unknown	2651	16.25683	16.53507	17.37081	204.9132	10314.98046875	226013.265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	206.2996	204.91321:14186 205.06104:2310 205.07098:3053 205.08597:12392 205.09715:2187 205.14355:4318 205.16988:2725 206.19025:2056 206.87126:1840 207.11255:2422 207.12413:3510 207.18613:2151 208.10783:3407 208.13336:3069 208.16978:2841 209.12869:3810 209.15381:4152 209.16486:2552	
838	Unknown	2651	16.25683	16.53507	17.85694	246.9236	21693.720703125	538414	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	433.8744	246.92369:33546 247.00395:6868 248.91978:2348 249.18491:1825 250.05112:11347 250.88284:3075 250.9492:4535 251.1852:2159	50.15962:728 50.32142:850 51.23949:929 52.97792:796 54.35047:696 55.34776:712 56.24357:926 59.52255:766 62.25185:747 65.44761:1009 66.41185:847 67.23064:706 68.30164:1077 72.53809:741 72.96246:715 73.64551:761 74.23573:708 75.30282:1139 76.17657:795 76.41109:704 79.79386:811 82.46667:907 83.43842:1162 85.72093:878 85.75037:713 85.85041:788 92.96733:899 93.37222:851 102.09538:792 104.99265:1947 107.01515:932 117.6608:1114 133.8725:863 138.3414:865 141.56737:835 149.33913:902 164.92059:19806 190.65654:948 198.43355:944 207.39134:944 213.69749:876 219.05327:4965 222.36986:854 247.21643:852 250.42613:826 251.63986:855 252.49469:887 263.06824:814 263.59485:787
839	Unknown	2651	16.25683	16.53507	17.78806	328.9268	8341.197265625	150507.796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	166.8239	328.92651:13072 329.00684:3312 330.26334:3990 330.83929:2739 332.83978:2024 332.95215:2517	
840	Unknown	2651	16.25683	16.53507	17.37081	341.88	1840.34838867188	37271.5703125	null	[M+H]+	M + 0	similar chromatogram in higher mz_841	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.80697	341.88004:2412 346.30649:5851 346.84439:2060	
841	Unknown	2651	16.11687	16.53507	17.44084	368.9188	1968.43017578125	28596.67578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.3686	368.91928:4016 371.10107:3317 371.16278:2184 371.96756:1961 373.09662:1783	
842	w/o MS2:Pesticide6_Fluquinconazole_C16H8Cl2FN5O_4(3H)-Quinazolinone, 3-(2,4-dichlorophenyl)-6-fluoro-2-(1H-1,2,4-triazol-1-yl)-	2651	16.25683	16.53507	17.02156	376.0083	4421.89697265625	103017.4765625	null	[M+H]+	M + 0		null	376.01627	C16H8Cl2FN5O	Quinazolinamines	IJJVMEJXYNJXOJ-UHFFFAOYSA-N	FC1=CC2=C(C=C1)N=C(N1C=NC=N1)N(C2=O)C1=C(Cl)C=C(Cl)C=C1	530	True	True	False	null	null	null	null	72.8	88.43793	376.0083:5861	
843	Unknown	2662	16.18684	16.60234	17.09443	227.8545	3217.01416015625	56619.75390625	null	[M+H]+	M + 0	similar chromatogram in higher mz_848	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.34029	227.85451:4687 228.12343:3363 228.15973:2506 228.19595:4951 228.23219:20230 228.85307:4018 229.00365:1911 229.23557:2980 230.10237:2757 230.1393:3855 232.11795:2304	
844	Unknown	2662	16.18684	16.60234	16.81242	250.8826	3233.70727539063	67647.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.67415	250.88255:3729 250.90712:2064 250.94919:8674 251.16458:1918 251.20074:2768 252.13745:2774 253.1548:2079 253.23839:2076 255.13402:3497 255.19548:1989 255.23236:2545	
845	Unknown	2662	16.25683	16.60234	17.57815	268.9984	7819.85888671875	369112.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	133.5438	268.91452:2066 268.99838:8927 269.17514:1959 269.21115:4059 269.96609:7284 270.14816:24912 270.24283:3047 271.1442:2131 271.15253:1878 271.2269:2228	
846	Unknown	2662	15.62541	16.60234	17.57815	276.8981	5493.00146484375	101209.65625	null	[M+H]+	M + 0	adduct linked to 847_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	109.86	276.89813:7968 278.94412:2221 279.09308:4861 279.15875:13479 280.85077:4487 280.9545:3102 281.04636:5147	
847	Unknown	2662	15.76589	16.60234	17.44084	298.8797	4862.85009765625	84547.71875	null	[M+Na]+	M + 0	adduct linked to 846_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	97.257	298.87973:7034 299.06165:2778 299.22098:2064 299.2579:2476 302.83231:2446	
848	Unknown	2662	15.83624	16.60234	17.30073	434.8917	1730.11352539063	26902.734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34.60227	434.89166:2679 438.37885:2229	
849	Unknown	2673	16.25683	16.67521	17.71812	128.9537	234652.625	9517374	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4320.066	128.95374:258930 129.02965:3331 129.06606:18522 129.07701:2052 129.09123:3106 129.1024:12703 129.13882:56771 129.95708:2884 130.05003:9725 130.06129:2550 130.06529:2688 130.08649:20481 130.09772:3763 130.12294:11162 130.14217:6971 130.15926:9793 131.08174:9258 131.09:1741 131.1181:11092 131.12051:1566 132.06563:10247 132.07695:14553 132.1021:24157 133.06076:1563 133.06509:1953 133.07629:14658 133.09727:17331 133.10146:2826 133.10545:2685	53.97833:864 54.32394:722 54.47906:718 57.37389:770 58.06582:1551 62.98239:962 65.46746:695 69.27735:804 71.71354:732 72.08141:12370 72.67706:860 73.70916:803 74.93604:768 76.77213:697 81.34448:820 82.28506:702 83.43031:1093 84.04498:1000 87.9972:794 98.34562:828 104.2162:1011 111.61461:842 117.64988:1064 128.9537:3365 129.06606:1227 129.10262:1212 129.13879:19179 130.3696:702
850	Unknown	2673	16.11687	16.67521	16.88143	129.9571	2625.71704101563	49680.8671875	null	[M+H]+	M + 1	isotope of 849	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.51434	129.95708:2884 130.05003:9725 130.06129:2550 130.06529:2688 130.08649:20481 130.09772:3763 130.12294:11162 130.14217:6971 130.15926:9793 131.08174:9258 131.09:1741 131.1181:11092 131.12051:1566 132.06563:10247 132.07695:14553 132.1021:24157 133.06076:1563 133.06509:1953 133.07629:14658 133.09727:17331 133.10146:2826 133.10545:2685 133.9649:3119 134.06018:2978 134.07133:8036 134.08139:2744 134.09663:6704 134.11774:8583	
851	Unknown	2673	16.18684	16.67521	17.78806	156.9485	19840.86328125	555741.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	396.8173	156.94855:21924 156.98079:4248 157.06102:3358 157.0721:4842 157.08604:4241 157.09729:11953 157.12239:1924 157.1337:5643 157.17033:3068 157.17816:1860 157.97478:19836 157.98831:1727 158.01257:26422 158.0714:2128 158.08133:11670 158.09276:3152 158.09656:7275 158.11758:9266 158.15419:15383 158.97263:53398 158.97812:2132 159.06557:2830 159.07655:2556 159.11281:6466 159.14935:4349 159.9702:6119 159.97603:3012 160.04562:12967 160.06064:6958 160.07585:2569 160.09703:11800 160.10826:3205 160.13332:4372 160.15285:1598 160.23849:1735 161.02959:1607 161.04088:3035 161.0464:2082 161.07108:4700 161.08249:2246 161.09229:17428 161.09595:2468 161.10745:2727 161.12859:4351 161.8168:1593	
852	Unknown	2673	14.92274	16.67521	18.55409	196.941	8150.912109375	197626.421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	163.0182	196.94102:6848 197.09232:4263 197.11716:2826 197.12862:2243 197.15356:2424 197.19005:3718 198.0876:2667 198.11263:5853 198.1236:3874 198.98929:4538 199.00131:17682 199.09674:1916 199.10796:7782 199.1331:3117 199.16943:6090 199.18057:23478 199.99919:35117 200.00432:2539 200.09187:1790 200.12823:2905 200.14343:3736 200.18381:3067 200.20087:2252 200.99683:9352 201.00217:3139 201.11223:2779	
853	Unknown	2673	16.25683	16.67521	17.92977	226.9879	12558.916015625	410017.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	251.1783	226.98793:14798 227.10324:2107 227.16454:2415 227.20081:2374 227.854:2896 228.12299:2874 228.19591:4890 228.23238:21547 228.853:2039 229.23607:2219 230.13876:3543 230.85374:4534	
854	Unknown	2673	16.04678	16.67521	16.88143	228.853	2033.70336914063	41605.546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.67407	228.853:2039 229.23607:2219 230.13876:3543 230.85374:4534 232.04065:3263	
855	Unknown	2673	16.25683	16.67521	18.13743	234.9178	16310.6318359375	534853.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	326.2126	234.91782:18527 235.01251:1863 235.08055:10663 235.16925:4569 235.99646:2037 236.07315:4764 236.12811:3305 237.1962:3973 237.22076:2148 238.10747:2841 238.14363:2309 238.95164:3752 239.09477:2141 239.13899:8952 239.14912:4605	
856	Unknown	2673	16.39498	16.67521	17.37081	257.2673	2358.16015625	70614.9609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.1632	257.1492:3403 257.26727:2362 261.12189:2249	
