PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
1052	Unknown	1672	9.8332	10.31328	11.92157	202.0561	102770.09375	7208672	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1698.986	202.00006:15872 202.03874:26359 202.05612:100298 202.18002:14983 202.99417:38325 203.03239:6914 203.05693:8565 204.05363:15122 204.07182:13902 204.99406:11811 205.08578:10213 206.02759:24170	50.33186:745 56.72934:722 56.98467:762 57.73819:808 60.54447:835 62.06073:1245 62.23328:763 63.09404:798 64.53757:624 66.943:789 67.5671:816 68.29666:757 68.44855:765 70.12862:850 70.36987:709 71.16624:808 72.24088:792 73.63674:913 76.8251:860 80.24742:812 83.43533:804 98.4967:817 102.09175:3666 121.51556:878 135.13686:762 143.9153:815 146.08316:849 146.57874:957 154.08151:949 155.93965:981 157.84854:854 159.50049:965 163.44936:870 168.90221:905 176.86417:836 178.03865:4546 194.78279:764 196.04929:1573 202.18027:8501 206.70953:856 215.33151:3769 215.33809:5997
1053	Unknown	1672	10.11056	10.31328	11.71041	202.9942	36937.54296875	2251991.25	null	[M+H]+	M + 0	adduct linked to 1109_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	524.2336	202.99417:38325 203.03239:6914 203.05693:8565 204.05363:15122 204.07182:13902 204.99406:11811 205.08578:10213 206.02759:24170	
1054	Unknown	1672	10.11056	10.31328	11.71041	202.9943	36937.54296875	2251991.25	null	[M+H]+	M + 0	adduct linked to 1109_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	524.2336	202.99417:38325 203.03239:6914 203.05693:8565 204.05363:15122 204.07182:13902 204.99406:11811 205.08578:10213 206.02759:24170	
1055	Unknown	1672	9.905299	10.31328	10.8669	221.0093	13743.03125	577834.5	null	[M+Na]+	M + 0	adduct linked to 1049_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	179.0264	221.00929:15487 222.005:41413 222.52968:7074 223.05441:8755 223.72627:7599 223.73241:3892 224.02074:6092 225.00957:15936 225.07222:11094 225.20763:11351	
1056	Unknown	1672	10.03847	10.31328	11.14483	222.005	34423.4609375	1639641.75	null	[M+H]+	M + 0	found in higher mz's MsMs_1093	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	425.894	222.005:41413 222.52968:7074 223.05441:8755 223.72627:7599 223.73241:3892 224.02074:6092 225.00957:15936 225.07222:11094 225.20763:11351 226.01013:6794	
1057	Unknown	1672	10.03847	10.31328	10.65715	222.5297	6271.77392578125	143802.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	94.93657	222.52968:7074 223.05441:8755 223.72627:7599 223.73241:3892 224.02074:6092 225.00957:15936 225.07222:11094 225.20763:11351 226.01013:6794 227.07025:4865	
1058	Unknown	1672	9.971851	10.31328	11.64002	225.0093	17046.451171875	797450.5	null	[M+H]+	M + 0	adduct linked to 1115_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	340.929	225.00957:15936 225.07222:11094 225.20763:11351 226.01013:6794 227.07025:4865 228.01965:6630 228.02782:4471 228.23219:11834	
1059	Unknown	1672	9.971851	10.31328	11.92157	225.0096	17046.451171875	797450.5	null	[M+H]+	M + 0	adduct linked to 1115_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	340.929	225.00957:15936 225.07222:11094 225.20763:11351 226.01013:6794 227.07025:4865 228.01965:6630 228.02782:4471 228.23219:11834	
1060	Unknown	1672	9.971851	10.31328	12.90479	240.9869	125233.84375	5559994	null	[M+H]+	M + 0	adduct linked to 1067_[M+Na]+; adduct linked to 1116_[2M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2504.677	240.97614:8516 240.98689:127149 241.04979:6606 241.96034:6935 241.98848:13144 241.99428:4571 242.03094:7622 242.98457:11743 242.99146:7186 243.01991:26732 243.06535:7564 243.96927:4299 244.02103:3729 245.01749:5644	53.76801:787 54.49691:998 56.96552:2966 58.3463:670 59.08173:849 59.95275:812 61.02844:821 65.86959:899 70.52306:843 79.61149:793 86.36194:1004 89.75479:1099 89.77529:855 98.97582:42058 100.58369:821 105.40947:805 116.98625:69435 117.46457:868 121.59868:897 123.03256:1018 134.99666:101523 136.82298:800 140.002:3193 153.00714:25289 158.01253:8876 161.13606:869 171.00671:869 172.40167:810 175.05193:1012 176.02303:1284 177.24229:902 178.61156:822 186.9119:1056 187.42323:842 190.22421:865 201.86737:993 214.56032:902 216.98701:1217 217.79103:1012 218.70906:3471 234.37561:1051 234.99744:1428 240.6385:844 240.98724:2345 250.92146:918
1061	Unknown	1672	10.03847	10.31328	12.20292	248.005	24040.197265625	1733992.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	425.1815	248.00496:24661 248.07005:10506 248.09062:8838 249.00116:23031 250.04279:14552 250.05104:364514 250.09311:3775 251.04773:6571 251.05429:28246 252.04846:36147	
1062	w/o MS2:Tinidazole	1672	10.03847	10.31328	10.72567	248.0701	10339.208984375	315714.71875	null	[M+H]+	M + 0		null	248.06995	C8H13N3O4S	Nitroimidazoles	HJLSLZFTEKNLFI-UHFFFAOYSA-N	O=N(=O)C1=CN=C(N1CCS(=O)(=O)CC)C	530	True	True	False	null	null	null	null	100	116.2332	248.00496:24661 248.07005:10506 248.09062:8838 249.00116:23031 250.04279:14552 250.05104:364514 250.09311:3775 251.04773:6571 251.05429:28246 252.04846:36147	
1063	Unknown	1672	9.905299	10.31328	12.76371	256.9646	132601.671875	6526908	null	[M+H]+	M + 0	found in higher mz's MsMs_1107; found in higher mz's MsMs_1098	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2652.033	256.96448:138525 257.00436:13093 257.9678:8121 258.00238:16511 258.96063:14199 258.99762:211590 259.95792:8293 259.99847:33136 260.04614:4626 260.9566:7506 260.995:32552 261.00146:4039 261.0307:36934	50.37657:786 50.53788:920 52.29332:884 53.75164:848 56.96549:2382 74.23417:874 74.76865:810 75.30267:873 81.04291:2412 87.4297:801 90.49498:859 92.96579:1050 95.39966:732 95.7803:916 97.32398:792 98.97581:24076 104.22504:1145 105.4306:832 115.88772:767 116.9862:31389 119.90488:885 130.60841:841 134.9966:41559 140.00214:886 140.06824:984 153.00708:8209 158.01248:3274 160.89662:877 162.86688:996 167.10143:1082 186.82076:922 189.85933:912 190.95404:2316 208.96451:1661 219.58305:1992 219.58958:3167 232.15834:872 232.96461:7555 250.97504:5596 256.96426:8699
1064	Unknown	1672	9.971851	10.31328	12.90479	258.9976	220722.890625	11396290	null	[M+H]+	M + 0	found in higher mz's MsMs_1072	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4414.458	258.96063:14199 258.99762:211590 259.95792:8293 259.99847:33136 260.04614:4626 260.9566:7506 260.995:32552 261.00146:4039 261.0307:36934 262.03137:9732 262.98181:175951 262.98987:5757 263.02829:11068 263.98486:10979	50.04295:886 51.71297:775 54.83239:857 55.2746:969 59.05452:987 59.72333:764 60.09534:861 61.21874:754 63.48857:783 64.53792:895 68.30061:809 75.30239:1316 76.9118:908 80.64114:821 81.04293:1775 83.2947:748 83.43752:996 94.68372:843 98.97568:1200 106.93109:842 116.9862:1780 130.36911:879 134.99673:3806 160.6935:845 188.72678:814 192.9493:1267 200.18526:798 210.95984:5543 218.32408:4915 221.91673:781 225.94684:1124 234.9599:8893 238.79251:892 245.4514:865 249.94696:1480 250.21031:999 252.97028:16335 258.99786:3189 267.95755:5023 274.29333:877 275.98602:885 276.97018:10641
1065	Unknown	1672	9.8332	10.31328	11.78087	259.9985	29077.744140625	1536722.375	null	[M+H]+	M + 1	isotope of 1064	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	553.4755	259.95792:8293 259.99847:33136 260.04614:4626 260.9566:7506 260.995:32552 261.00146:4039 261.0307:36934 262.03137:9732 262.98181:175951 262.98987:5757 263.02829:11068 263.98486:10979 264.97668:5687 264.9881:5457	
1066	Unknown	1672	10.11056	10.31328	10.65715	262.0314	10946.755859375	294898.46875	null	[M+H]+	M + 0	adduct linked to 1074_[M+Na]+; adduct linked to 1075_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	94.62034	262.03137:9732 262.98181:175951 262.98987:5757 263.02829:11068 263.98486:10979 264.97668:5687 264.9881:5457 266.01306:6209 266.03592:68249 266.97437:6266	
1067	Unknown	1672	9.905299	10.31328	12.12983	262.9818	184302.21875	13018279	null	[M+Na]+	M + 0	adduct linked to 1060_[M+H]+; found in higher mz's MsMs_1109	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3293.137	262.98181:175951 262.98987:5757 263.02829:11068 263.98486:10979 264.97668:5687 264.9881:5457 266.01306:6209 266.03592:68249 266.97437:6266 267.03702:16821	
1068	Unknown	1672	9.695693	10.31328	10.51824	266.9744	5917.14208984375	151594.515625	null	[M+NH4]+	M + 0	adduct linked to 1118_[2M+H]+; similar chromatogram in higher mz_1078; similar chromatogram in higher mz_1122	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	118.3428	266.97437:6266 267.03702:16821 268.03372:16478 268.0528:10472 268.99841:9880 269.21164:4598 270.14822:183563 271.14349:36316 271.15173:17325 271.22702:3664	
1069	Unknown	1672	9.971851	10.31328	12.20292	274.9751	101662.03125	5251234.5	null	[2M+H]+	M + 0	adduct linked to 1037_[M+Na]+; found in higher mz's MsMs_1107; found in higher mz's MsMs_1098; found in higher mz's MsMs_1082; found in higher mz's MsMs_1081	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1934.577	274.93713:29437 274.97513:99281 275.091:21402 275.93442:17967 275.97833:7676 276.12183:11720 276.54175:4179 276.93271:12474 276.97025:36661 277.00809:75280 278.01004:8731 278.95535:13256 278.96649:20269 279.00568:13490 279.15909:12230	50.45387:781 50.50156:769 53.32645:910 56.96547:1041 57.26532:799 57.61589:997 64.46268:782 75.05092:804 75.82577:764 75.9566:979 79.66147:742 90.95543:786 98.97582:9061 102.97007:814 104.22391:886 105.09406:816 105.53392:861 109.48161:780 116.98625:14375 125.32107:992 134.99663:23288 138.43317:766 141.66878:854 143.25461:914 153.00703:5421 158.01242:1944 160.41734:868 160.73979:914 184.31801:835 188.4648:849 198.7189:869 218.6834:5266 226.05942:2365 234.41608:871 244.8074:1019 250.93738:2443 251.10452:1030 252.07487:5835 265.92432:979 268.94794:2979 273.65298:938 274.97479:815
1070	Unknown	1672	9.905299	10.31328	12.62286	277.0081	81673.375	4862829.5	null	[M+H]+	M + 0	found in higher mz's MsMs_1093; found in higher mz's MsMs_1072	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1612.976	276.54175:4179 276.93271:12474 276.97025:36661 277.00809:75280 278.01004:8731 278.95535:13256 278.96649:20269 279.00568:13490 279.15909:12230 280.95413:66994 281.95193:73801	50.70655:768 52.25432:836 53.82904:745 56.24629:738 60.11057:819 65.30015:855 71.06095:863 75.30404:861 80.77134:894 83.43884:1172 89.09516:898 91.37573:830 98.97574:1040 102.35287:892 104.2254:903 110.18806:896 110.6385:1118 111.08399:1036 116.98624:2027 129.56233:813 134.99652:2461 147.32161:771 148.45717:867 150.23688:812 155.7849:817 174.36314:823 215.4568:5363 215.4635:4251 256.21826:1085 257.83728:923 269.26352:937
1071	Unknown	1672	9.905299	10.31328	10.65715	278.9666	18721.45703125	605236	null	[2M+H]+	M + 0	adduct linked to 1031_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	203.869	278.95535:13256 278.96649:20269 279.00568:13490 279.15909:12230 280.95413:66994 281.95193:73801 282.01355:138700 282.22131:4252 282.94919:19543 283.01581:27221	
1072	w/o MS2:PRZ_M282	1672	9.905299	10.31328	12.06233	282.0135	138115.25	7483163.5	null	[M+H]+	M + 0	adduct linked to 1085_[M+Na]+; adduct linked to 1123_[2M+H]+	null	282.02136	C11H14Cl3NO	Phenol ethers	CLFQSOIBYICELN-UHFFFAOYSA-N	CCCNCCOC1=C(C=C(C=C1Cl)Cl)Cl	530	True	True	False	null	null	null	null	73.7	2667.058	281.95193:73801 282.01355:138700 282.22131:4252 282.94919:19543 283.01581:27221 284.01093:20688 284.02878:12329 284.04654:197023 284.53058:4656 285.00735:6607 285.01602:4935 285.04761:62786 285.91595:4940 286.04388:54276 286.06161:6567 286.92441:5355	51.1556:778 64.59326:788 67.20444:808 72.27602:848 81.37186:787 90.86732:935 95.98023:987 98.55579:969 98.97589:4087 103.18488:858 104.99275:16646 116.98618:6258 134.99661:7137 147.5687:890 152.68646:918 153.00723:1310 173.91437:1024 181.1779:923 207.19757:887 215.60495:8453 240.98723:1290 258.99774:14710 275.1839:956 277.00806:17286 281.66385:903 282.22177:4134 300.0239:1961
1073	Unknown	1672	10.03847	10.31328	11.35514	283.0158	26009.5546875	1040841.125	null	[M+H]+	M + 1	isotope of 1072	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	478.9932	282.94919:19543 283.01581:27221 284.01093:20688 284.02878:12329 284.04654:197023 284.53058:4656 285.00735:6607 285.01602:4935 285.04761:62786 285.91595:4940 286.04388:54276 286.06161:6567 286.92441:5355 287.0452:8114	
1074	Unknown	1672	9.905299	10.31328	12.83141	284.0465	197267.203125	11015185	null	[M+Na]+	M + 0	adduct linked to 1066_[M+H]+; found in higher mz's MsMs_1075	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3930.879	284.01093:20688 284.02878:12329 284.04654:197023 284.53058:4656 285.00735:6607 285.01602:4935 285.04761:62786 285.91595:4940 286.04388:54276 286.06161:6567 286.92441:5355 287.0452:8114 288.0415:5375 288.0607:3777 288.25345:24280	50.95371:721 51.31555:859 52.99943:715 53.48314:845 59.65226:945 60.46735:884 61.67223:779 62.22806:957 64.87553:774 69.84234:857 75.15543:836 75.29659:740 76.9323:885 80.13663:764 84.61044:832 89.51539:1049 97.43793:798 98.97588:983 100.63929:847 117.65269:1212 119.65929:785 127.13586:855 128.439:841 134.99654:1407 178.0387:1040 216.98701:1169 219.65761:1693 219.66406:3061 229.89761:1075 234.99774:2872 260.99469:2731 261.03082:11674 269.41385:794 279.00568:3146 284.02893:1657 284.29495:1413
1075	Unknown	1672	9.905299	10.31328	12.83141	284.0466	197267.203125	11015185	null	[M+Na]+	M + 0	adduct linked to 1066_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3930.879	284.01093:20688 284.02878:12329 284.04654:197023 284.53058:4656 285.00735:6607 285.01602:4935 285.04761:62786 285.91595:4940 286.04388:54276 286.06161:6567 286.92441:5355 287.0452:8114 288.0415:5375 288.0607:3777 288.25345:24280	50.95371:721 51.31555:859 52.99943:715 53.48314:845 59.65226:945 60.46735:884 61.67223:779 62.22806:957 64.87553:774 69.84234:857 75.15543:836 75.29659:740 76.9323:885 80.13663:764 84.61044:832 89.51539:1049 97.43793:798 98.97588:983 100.63929:847 117.65269:1212 119.65929:785 127.13586:855 128.439:841 134.99654:1407 178.0387:1040 216.98701:1169 219.65761:1693 219.66406:3061 229.89761:1075 234.99774:2872 260.99469:2731 261.03082:11674 269.41385:794 279.00568:3146 284.02893:1657 284.29495:1413
1076	Unknown	1672	9.905299	10.31328	11.78087	285.0476	56068.46484375	2896559.25	null	[M+Na]+	M + 1	isotope of 1074	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1032.164	285.00735:6607 285.01602:4935 285.04761:62786 285.91595:4940 286.04388:54276 286.06161:6567 286.92441:5355 287.0452:8114 288.0415:5375 288.0607:3777 288.25345:24280	
1077	w/o MS2:CGS 15943	1672	9.971851	10.31328	11.99189	286.0439	56150.29296875	2732988.25	null	[M+H]+	M + 0		null	286.04901	C13H8ClN5O	Quinazolinamines	MSJODEOZODDVGW-UHFFFAOYSA-N	ClC=1C=CC=2NC(=N)N3N=C(N=C3C2C1)C=4OC=CC4	530	True	True	False	null	null	null	null	87.7	1081.505	285.91595:4940 286.04388:54276 286.06161:6567 286.92441:5355 287.0452:8114 288.0415:5375 288.0607:3777 288.25345:24280	
1078	Unknown	1672	9.905299	10.31328	11.21255	291.9647	5682.83935546875	159535.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	113.6568	291.96472:4968 292.94788:48443 292.98566:20843 293.94516:28495 293.99652:5830 294.08594:23364 294.20715:5157 294.94321:21352 294.98157:4947 295.46252:4650 295.94702:4671 295.97916:4009 296.03778:4627 296.08224:5422 296.92847:8073 296.9411:5767	
1079	Unknown	1672	9.971851	10.31328	11.56956	292.9479	47034.765625	2536765.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	783.5654	292.94788:48443 292.98566:20843 293.94516:28495 293.99652:5830 294.08594:23364 294.20715:5157 294.94321:21352 294.98157:4947 295.46252:4650 295.94702:4671 295.97916:4009 296.03778:4627 296.08224:5422 296.92847:8073 296.9411:5767 297.08206:5014 297.92581:10639	50.41582:840 56.70564:894 56.93685:930 58.08964:744 60.17118:859 61.60737:907 63.87791:891 65.7948:836 66.93333:788 67.2659:926 67.40696:1000 68.29816:1056 72.75397:840 75.1979:752 75.2992:1112 78.99767:853 91.38234:851 101.13757:832 104.22083:912 105.202:827 111.69145:988 115.00068:1024 117.65396:1058 129.16833:837 129.70033:882 142.55211:840 149.02357:1143 169.89856:884 180.59055:982 181.80452:863 190.77309:751 218.32571:2041 218.33221:3949 234.91005:828 237.14183:876 244.91006:2063 246.9057:8476 251.90727:2534 253.37288:892 254.17581:884 278.46118:943 286.92059:1513 287.90854:5108 310.92233:1090 311.12595:944
1080	Unknown	1672	10.03847	10.31328	11.49901	294.9432	17062.5625	838570.9375	null	[M+H]+	M + 0	adduct linked to 1089_[M+Na]+; adduct linked to 1090_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	308.118	294.94321:21352 294.98157:4947 295.46252:4650 295.94702:4671 295.97916:4009 296.03778:4627 296.08224:5422 296.92847:8073 296.9411:5767 297.08206:5014 297.92581:10639 297.99081:51856 298.9411:5063 298.99429:5103 299.04037:7607	
1081	Unknown	1672	10.03847	10.31328	11.64002	297.9908	54868.0234375	2415577.75	null	[M+H]+	M + 0	found in higher mz's MsMs_1098; found in higher mz's MsMs_1082	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1014.826	297.92581:10639 297.99081:51856 298.9411:5063 298.99429:5103 299.04037:7607 299.9863:118698 300.00708:5719 300.02405:88933 300.98376:60956 301.00858:5534 301.02573:19223 301.07318:5738 301.98193:56740 302.02185:9115 302.03979:10763 302.0567:6084 302.07425:5101 302.98291:15182	51.87574:809 52.29271:1022 52.43161:866 53.45628:752 54.04174:723 55.08219:796 58.65722:757 59.71077:993 60.17902:799 63.76178:875 66.98687:865 79.30031:1021 81.70338:795 83.43622:1196 86.82468:707 87.00186:874 87.69952:799 87.90755:772 92.60588:890 98.97591:871 101.39511:963 101.54134:899 104.22123:934 104.22308:1112 104.51839:1000 111.44073:736 111.60886:810 114.96499:830 116.9863:1039 120.09758:833 125.32866:892 132.61649:938 132.90944:910 133.86902:1087 134.99663:1520 161.22398:892 192.51068:880 215.17996:5427 215.1866:5700 220.18628:1054 226.04156:868 227.32875:939 245.85255:801 274.97522:5148 292.98581:5062 295.17645:1074 297.99149:1010
1082	Unknown	1672	10.03847	10.31328	11.64002	297.9914	54868.0234375	2415577.75	null	[M+H]+	M + 0	found in higher mz's MsMs_1098	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1014.826	297.92581:10639 297.99081:51856 298.9411:5063 298.99429:5103 299.04037:7607 299.9863:118698 300.00708:5719 300.02405:88933 300.98376:60956 301.00858:5534 301.02573:19223 301.07318:5738 301.98193:56740 302.02185:9115 302.03979:10763 302.0567:6084 302.07425:5101 302.98291:15182	51.87574:809 52.29271:1022 52.43161:866 53.45628:752 54.04174:723 55.08219:796 58.65722:757 59.71077:993 60.17902:799 63.76178:875 66.98687:865 79.30031:1021 81.70338:795 83.43622:1196 86.82468:707 87.00186:874 87.69952:799 87.90755:772 92.60588:890 98.97591:871 101.39511:963 101.54134:899 104.22123:934 104.22308:1112 104.51839:1000 111.44073:736 111.60886:810 114.96499:830 116.9863:1039 120.09758:833 125.32866:892 132.61649:938 132.90944:910 133.86902:1087 134.99663:1520 161.22398:892 192.51068:880 215.17996:5427 215.1866:5700 220.18628:1054 226.04156:868 227.32875:939 245.85255:801 274.97522:5148 292.98581:5062 295.17645:1074 297.99149:1010
1083	Unknown	1672	10.03847	10.31328	12.06233	300.9838	57266.2265625	2624674	null	[M+H]+	M + 0	adduct linked to 1091_[M+NH4]+; adduct linked to 1092_[M+NH4]+; adduct linked to 1093_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1089.15	300.98376:60956 301.00858:5534 301.02573:19223 301.07318:5738 301.98193:56740 302.02185:9115 302.03979:10763 302.0567:6084 302.07425:5101 302.98291:15182 303.04099:4853 303.97925:15063	
1084	Unknown	1672	10.03847	10.31328	10.51824	302.0398	6322.103515625	157958.203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.8865	301.98193:56740 302.02185:9115 302.03979:10763 302.0567:6084 302.07425:5101 302.98291:15182 303.04099:4853 303.97925:15063 306.0231:4993 307.01218:50271	
1085	Unknown	1672	10.03847	10.31328	11.07442	303.9792	12847.044921875	496598.21875	null	[M+Na]+	M + 0	adduct linked to 1072_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	204.7237	303.97925:15063 306.0231:4993 307.01218:50271 307.06253:71422 308.01373:13459 308.06381:18351	
1086	Unknown	1672	9.905299	10.31328	12.20292	307.0125	47126.8203125	2540330.25	null	[2M+H]+	M + 0	adduct linked to 1043_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	942.5364	307.01218:50271 307.06253:71422 308.01373:13459 308.06381:18351 309.00992:8705 309.06021:16735 309.93707:4319 309.97464:6681 310.03922:10350 310.06317:36116 310.23544:21903 310.92416:13182 311.06567:3965	52.23325:813 60.72067:830 62.14034:711 64.93319:770 68.29622:1160 68.29787:1080 68.61128:897 70.6899:1136 71.24147:861 72.01532:782 83.52042:834 90.28613:823 92.17973:754 92.96114:819 96.91479:827 105.77662:828 113.2984:855 117.65354:1519 118.27197:821 127.39644:904 133.86447:1143 136.03934:854 169.03143:856 174.80515:904 183.01163:2980 214.94568:11567 218.34567:899 233.91824:902 261.03052:4698 284.04608:869
1087	w/o MS2:NCGC00160336-01!7'-Hydroxy-[3,4']bichromenyl-2,2'-dione	1672	9.971851	10.31328	11.85121	307.0625	61714.703125	3090181.5	null	[M+H]+	M + 0		null	307.06009	C18H10O5	7-hydroxycoumarins	AAFQUFFWQFQGDH-UHFFFAOYSA-N	OC1=CC2=C(C=C1)C(=CC(=O)O2)C1=CC2=C(OC1=O)C=CC=C2	530	True	True	False	null	null	null	null	97.1	1194.084	307.01218:50271 307.06253:71422 308.01373:13459 308.06381:18351 309.00992:8705 309.06021:16735 309.93707:4319 309.97464:6681 310.03922:10350 310.06317:36116 310.23544:21903 310.92416:13182 311.06567:3965	51.38479:871 52.00879:797 58.52779:938 60.25998:787 65.55907:845 70.0703:694 70.79945:720 71.72913:770 72.97143:886 75.76612:783 78.65402:750 82.83173:811 83.83028:821 85.09384:814 90.8168:761 92.96581:1150 93.85844:1119 112.73666:783 117.68662:1029 145.29384:926 151.04588:840 165.19138:919 171.87019:785 183.01154:1870 186.42596:806 197.21968:947 199.03345:819 213.84082:15678 226.37413:1054 261.03085:4067 317.53619:1019
1088	w/o MS2:NCGC00160336-01!7'-Hydroxy-[3,4']bichromenyl-2,2'-dione	1672	9.971851	10.31328	11.85121	307.0627	61714.703125	3090181.5	null	[M+H]+	M + 0		null	307.06009	C18H10O5	7-hydroxycoumarins	AAFQUFFWQFQGDH-UHFFFAOYSA-N	OC1=CC2=C(C=C1)C(=CC(=O)O2)C1=CC2=C(OC1=O)C=CC=C2	530	True	True	False	null	null	null	null	96.7	1194.084	307.01218:50271 307.06253:71422 308.01373:13459 308.06381:18351 309.00992:8705 309.06021:16735 309.93707:4319 309.97464:6681 310.03922:10350 310.06317:36116 310.23544:21903 310.92416:13182 311.06567:3965	51.38479:871 52.00879:797 58.52779:938 60.25998:787 65.55907:845 70.0703:694 70.79945:720 71.72913:770 72.97143:886 75.76612:783 78.65402:750 82.83173:811 83.83028:821 85.09384:814 90.8168:761 92.96581:1150 93.85844:1119 112.73666:783 117.68662:1029 145.29384:926 151.04588:840 165.19138:919 171.87019:785 183.01154:1870 186.42596:806 197.21968:947 199.03345:819 213.84082:15678 226.37413:1054 261.03085:4067 317.53619:1019
1089	Unknown	1672	10.03847	10.31328	11.85121	316.9615	31836.42578125	1521071.125	null	[M+Na]+	M + 0	adduct linked to 1080_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	599.1835	316.96146:35898 317.01294:7653 317.05243:4512 317.95978:11862 317.99683:29973 318.0079:4127 318.96405:4556 318.99472:33070 319.00873:4467 319.99274:11185	
1090	Unknown	1672	10.03847	10.31328	11.85121	316.9615	31836.42578125	1521071.125	null	[M+Na]+	M + 0	adduct linked to 1080_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	599.1835	316.96146:35898 317.01294:7653 317.05243:4512 317.95978:11862 317.99683:29973 318.0079:4127 318.96405:4556 318.99472:33070 319.00873:4467 319.99274:11185	
1091	Unknown	1672	9.905299	10.31328	11.71041	317.9968	24728.064453125	1480059.875	null	[M+NH4]+	M + 0	adduct linked to 1083_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	416.7119	317.95978:11862 317.99683:29973 318.0079:4127 318.96405:4556 318.99472:33070 319.00873:4467 319.99274:11185 322.99008:179624	
1092	Unknown	1672	9.905299	10.31328	11.71041	317.9971	24728.064453125	1480059.875	null	[M+NH4]+	M + 0	adduct linked to 1083_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	416.7119	317.95978:11862 317.99683:29973 318.0079:4127 318.96405:4556 318.99472:33070 319.00873:4467 319.99274:11185 322.99008:179624	
1093	Unknown	1672	9.971851	10.31328	13.04576	322.9901	177692.140625	9375761	null	[M+Na]+	M + 0	adduct linked to 1083_[M+H]+; found in higher mz's MsMs_1109	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3553.843	322.99008:179624 323.03983:14503 323.99167:35426 324.98691:19486 325.02295:68646 325.85907:3939 326.02377:19622 327.02023:23011	50.0956:780 51.27752:837 51.93759:852 52.01771:743 56.71806:880 58.17269:963 58.90288:810 60.37122:783 64.44118:925 71.75845:813 74.91962:1018 82.63493:807 83.43231:942 88.24097:795 103.08285:907 117.65269:883 120.4994:898 120.75586:840 126.39977:955 128.40779:927 161.95067:813 165.02153:918 166.00681:821 171.89851:882 177.58838:850 180.97844:4891 186.76822:883 196.41441:849 196.4882:807 198.20316:842 198.98904:9422 214.644:915 217.0006:3565 217.00735:4517 217.5399:898 221.21747:872 222.00523:1495 230.35445:957 239.57526:847 246.67168:988 258.47449:1083 263.052:963 277.008:3006 291.57013:849 301.57074:846 304.02887:1915 322.98993:1168 329.32864:947 329.72958:934
