,RT,m/z,polarity,ID,molec_class,Features Found,1700s_extract_blank_rep1,1700s_extract_blank_rep2,1700s_extract_blank_rep3,1700s_QCdil_025,1700s_QCdil_050,1700s_QCdil_100,1700s_QC1,1700s_QC2,1700s_QC3,1700s_QC4,1700s_QC5,1700s_QC6,1700s_QC7,1700s_QC8,1700s_QCdil_150,1700s_QCdil_200,1700s_resuspension_blank_rep1,1700s_resuspension_blank_rep2,1700s_water_blank_rep1,1700s_water_blank_rep2,1727_27_RBG,1727_28_RBG,1727_29_RBG,1728_27_RBG,1728_28_RBG,1728_30_RBG,1731_30_RBG,1731_31_RBG,1731_32_RBG,1732_27_RBG,1732_28_RBG,1732_29_RBG,1735_29_RBG,1735_30_RBG,1735_31_RBG,1741_26_RBG,1741_27_RBG,1741_28_RBG,1742_32_RBG,1742_33_RBG,1742_34_RBG,1743_31_RBG,1743_32_RBG,1743_33_RBG,1746_30_RBG,1746_31_RBG,1746_32_RBG,1748_29_RBG,1748_30_RBG,1748_31_RBG,1754_30_RBG,1754_31_RBG,1754_32_RBG,qc_rsd,qc_dil_mse,is_monotonic,is_id,superclass,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,coef_all_ogtt,pval_all_ogtt,coef_sex,pval_sex,coef_male_ogtt,pval_male_ogtt,coef_female_ogtt,pval_female_ogtt,qval_all_ogtt,log_qval_all_ogtt,qval_sex,log_qval_sex,qval_male_ogtt,log_qval_male_ogtt,qval_female_ogtt,log_qval_female_ogtt
vl_250,0.877,348.95389,-,Unidentified,Unidentified,16.0,22.71197742491791,21.590485638377466,22.9502428560229,18.017456130500037,19.14142276294937,19.732092070464144,19.818237858343917,19.7246761661513,19.533088154362613,19.3897714847935,19.60688492537031,19.38716756501679,19.435471791218813,18.510660315636628,20.55332230498481,19.904558943103616,23.46893395121392,23.25611971627587,14.838043735018903,17.41290131087772,19.581763184829068,19.354821282119147,19.721922917906376,19.196740276425565,19.24565760206456,18.92777412344726,20.112670698147504,20.42266968863487,20.07179823980955,19.933888387585103,20.017342166495208,19.91961627998888,20.18663964874584,19.965069602652967,19.942403197085312,20.166118389039276,20.16825584228884,19.980727865603665,20.35233199286903,20.05796879855562,19.81848554668593,19.970433532428437,20.116898165677387,20.11178358343246,19.73616956694177,19.68771509879289,20.1198839459635,19.42055611966961,19.6122238946318,19.43730949860712,19.68947763721836,20.07224055557096,19.98129280850848,11.955347144098504,0.1979200126302772,False,False,Unidentified,,,,,lipid,-1.6761127855739733e-05,0.1351478722872778,-0.1789678029229306,0.1442342472429411,-3.938397038178712e-05,0.2229327602767891,-1.34512714562089e-06,0.9215559333377688,0.2580171665102841,0.58835139840625,0.2450431297245666,0.6107574692971863,0.4687471015241932,0.3290614046955648,0.9761271689596596,0.0104935991573698
vl_257,0.878,303.00314,-,Unidentified,Unidentified,26.0,20.19659076297867,19.96588994693336,19.81321124181695,17.941805337037316,19.06577196922426,19.65644127674556,19.742587064835856,19.64902537241872,19.457437360637314,19.314120691026147,19.196966608201247,19.31151677138601,19.35982099746449,18.43500952197219,19.750620338450616,19.82890814945151,20.41434620867456,20.030146538597624,14.675399861325417,17.337250517354672,19.506112391153746,19.279170488498583,19.64627212431714,19.121089482716556,19.17000680827538,18.852123329780117,20.037019904496752,19.79045029391543,19.996147446152936,19.85823759385797,19.941691372761667,19.843965486270317,19.5909112535968,19.88941880906807,19.86675240303722,20.090467595253266,20.09260504858065,19.90507707177655,20.276681199025347,19.982318004792592,19.606257674431134,19.894782738764377,20.04124737201424,20.036132789758547,19.660518773124465,19.61206430457708,19.517589592406598,19.34490532592093,19.53657310107084,19.361658704848605,19.61382684350362,19.99658976183833,19.90564201475916,14.096391830239895,0.2349401065898169,True,False,Unidentified,,,,,lipid,-1.4089325643343244e-05,0.1817329441103883,-0.1458735741482297,0.2059941910171707,-2.6773277459835824e-05,0.3925605996312902,-3.752146133719587e-06,0.7674207993345142,0.3226270243757455,0.4912992573881528,0.3165032302824601,0.4996218531452412,0.6276362935076454,0.2022919509768087,0.9635596965624657,0.0161213738112868
vl_258,0.879,300.94809,+,Unidentified,Unidentified,77.0,15.81120319995469,15.829883549462629,15.822151953924424,20.73036071291609,22.17215744777932,23.156640012238416,22.928082344122064,22.95117071717296,23.039449817811164,22.886397752177736,22.73682455008156,22.66371810508957,22.854215797355,22.45591852877802,23.55038581169475,23.80077439123989,15.690551684127076,15.759906659833693,14.51324231439106,14.998706757767676,21.574057249766728,21.69274724135221,23.078648498796777,22.14216842654601,21.504136490060464,22.792154313977928,22.613194035894384,23.502304659816318,23.335434644972107,24.0748460430363,22.951696942155174,24.75532675166881,23.63162417322288,23.23148701466385,23.66639634067066,23.61091304066936,23.160015742362177,23.195977309065302,23.29972581800149,23.59274730967389,22.71402963880206,23.647848695265573,23.450463937650117,23.052925968843635,22.63814710868141,22.76117048488453,23.20387796296568,23.232599071158766,22.41679446157954,23.05372430166474,23.314375986293147,23.529169946858666,23.02476248382489,8.785191992665844,0.0690346682541511,True,False,Unidentified,,,,,lipid,-2.05180254050372e-05,0.3547111301177801,-0.1282589901785185,0.5978825089041924,-8.014892532233291e-05,0.295291776634329,-8.302836994095088e-07,0.9627575247967866,0.529714448792947,0.2759581808392453,0.6929005115417779,0.1593291180435726,0.5362770196347585,0.2706108128815124,0.9866963605484904,0.0058164736996011
vl_278,0.897,491.30301,+,Unidentified,Unidentified,23.0,17.09904606801677,16.196390789952893,16.18865919411221,21.851156144370453,23.17158958710906,24.18032558069582,24.04615010481365,23.929530186496425,24.00533772491757,24.03573602414217,23.74927028377613,23.71854147066321,23.78002806446667,23.62377447768416,24.490541694272927,24.875760821971078,16.057058924380957,16.126413900182108,14.87974955485328,15.570256538194174,20.07808129490212,20.02141534599288,20.362768392858133,20.610629292169104,19.898787850219545,19.39393151654191,20.54349826443113,20.396865991106548,20.82921003367193,20.388023219468284,20.59167263191365,20.335265458261244,20.312490765568672,20.439608276279674,20.54678989369794,20.61237288244409,20.564101725388262,20.214190802764712,20.81550581864234,20.498003467554568,20.289883862920057,20.46278946438668,20.375719255531223,20.28696093414442,22.672011320157637,19.889473838931465,20.11862210529484,19.60550532033515,20.649096735023495,20.147578268390905,20.43139266373639,20.57815504448072,20.44295319074628,9.777913055997482,0.0553389423778874,True,False,Unidentified,,,,,lipid,-2.343707849113895e-05,0.1573730688750964,-0.2105039089623053,0.2472297203311762,-2.1320939570452385e-05,0.4377754522773051,-1.7530911288124364e-05,0.5514668223543555,0.2880109445822228,0.54059100848607,0.3628077010432741,0.4403235030752753,0.6650819371135982,0.1771248469612426,0.9635596965624657,0.0161213738112868
vl_294,0.928,496.30615,-,Unidentified,Unidentified,45.0,14.91058235803987,15.115808275885415,14.977902614627691,18.841976319671875,20.28534699595773,20.82847677737667,20.66995826707531,20.447668457628417,20.63816673739252,20.560869597801872,20.518592768587496,20.290633609561446,20.64166054081038,20.426616039485182,21.22177525785589,21.614629163604416,14.963066524740734,14.998747408160742,14.473195492448816,14.812649411494869,21.789687946050687,22.15960677337554,22.394348824909237,21.54364182171925,21.036393058907148,21.165743323982937,19.709151424741563,20.13386151636024,20.51615475631054,21.64133197758936,21.62251159524672,21.77093539725188,21.495841763360232,22.069045165965285,21.11752419315202,22.54898099133869,22.33727220047544,22.261982145843223,19.967823291636297,20.44020544154916,19.84201875278396,18.730695280487463,18.684423062553385,18.645493449807727,18.37770865142961,19.07927923832484,19.03833762115868,19.09358145840552,19.65947106563963,18.8840439458553,20.712736135390603,20.56506843272721,20.85831920272437,8.978658008221096,0.0582785817542306,True,False,Unidentified,,,,,lipid,0.0001115047737068,0.0051771509274279,2.1893024381730606,2.3837413410229933e-10,1.6961356696098726e-05,0.6734293822834045,-1.7674866152090122e-05,0.6467502490031716,0.0295658980674802,1.5292089247207703,1.725249907144639e-08,7.763147987296299,0.8263660881304978,0.0828275134148459,0.9635596965624657,0.0161213738112868
vl_314,0.944,236.10515,-,Unidentified,Unidentified,73.0,21.59467730983457,21.648300305654875,21.784016541798568,19.34502495746726,20.533735099648297,20.70524678307561,20.57903210725028,20.534910362378845,20.805406037671297,20.46600409708327,20.4935031710302,20.68272225623342,20.399042858434296,20.712178480333623,21.421934791478566,21.33795531662328,21.266943883750105,21.401993364480628,18.07350249502368,22.35471287913013,20.74278486898638,20.69471049060094,20.80502360854573,20.810335992893013,20.35622210002732,20.46668612622211,21.353795737841597,21.07313398855678,21.31951870778184,20.97898891936924,21.146507319349503,21.22106828364953,21.16437119553676,21.593508654534237,20.80726663330613,20.99773095836687,21.379660537360905,21.08787347757683,21.44051586912237,21.20357659061689,21.08005775670704,21.27146143874854,21.21642524287657,21.078374399700863,20.856685181796426,20.524770280966735,21.15307900078149,20.600086312799785,20.909654342062776,20.375637931059007,20.868910430163915,20.98104134485235,21.268066099806827,9.873035489496,0.24959075120224,False,False,Unidentified,,,,,lipid,-1.1189918994774042e-05,0.2673497905807795,-0.0817502031472905,0.4604224501184456,-3.0207352815102797e-05,0.2617540344801553,-3.6960454677546425e-06,0.7943728510735923,0.4289059766073616,0.3676379020250599,0.568056578976506,0.2456084059904715,0.5023134102979498,0.2990252272940492,0.9635596965624657,0.0161213738112868
vl_317,0.948,469.16589,+,Unidentified,Unidentified,85.0,20.48823700231244,22.25250361646808,22.564109665491493,21.34341143450506,22.475468212031785,23.00712337195976,23.17496708113295,22.80748177352992,23.00463620123265,23.038850497615066,22.882746570630324,22.854999877546103,22.90553599147156,23.48804715439612,23.308366042252068,23.7731933601036,15.14648422955078,14.878459567016344,14.459625401807044,14.974228984596884,23.620326611788755,22.361251761687825,23.61033796052591,23.26368981425241,22.96784036966289,23.29629815733363,23.06495592127215,22.766451952441688,22.6130699886604,23.559567875907717,22.818971858124147,22.985911751704798,22.78315102352579,23.627666429208173,23.943383106183614,22.671764122921008,23.266260291959306,23.52216037416686,23.26660418636195,23.119700241025225,23.097884252444583,23.074577253458784,23.57807354651828,23.11135843612938,23.78734497609597,22.798645709547525,22.578153623620278,23.541945674948035,22.948436301271474,23.37113333531216,23.301783591654097,23.20959661354441,23.6827474430994,9.054005041312475,0.0935356045684858,True,False,Unidentified,,,,,lipid,-6.476774937421142e-06,0.6098595652784911,0.0581019312965356,0.6751934487797575,-2.028836705546955e-05,0.5790555035859538,-1.2684369016794554e-05,0.4412182843280826,0.7577285293368408,0.1204863607638905,0.7587102055652762,0.119924074113243,0.7595694231356902,0.1194325263346039,0.9635596965624657,0.0161213738112868
vl_323,0.952,316.21396,+,Unidentified,Unidentified,75.0,22.25418189874466,22.485647154763207,22.480370012124503,19.08527051862609,20.172954854165365,20.86365682119063,20.727283636311306,20.390220743175487,20.29384078031284,20.388930589755724,20.537385806667977,20.49998680196136,20.726858781868263,21.042106754080088,21.346728513230417,22.10665934372008,17.666557411327606,18.444382328277506,14.43155392154381,14.946157504441246,20.682293836222485,21.19983555993375,20.63817360409072,21.03083213069578,21.021301857703943,21.41292640462021,20.2394170309958,20.83147339956453,20.563451277905752,20.80946831269842,20.82037753411454,20.076550608881654,20.083501102158948,20.9882848776101,20.350624799368877,20.2955994693799,19.86119055559296,20.54865639025487,20.37711210824312,20.682740321758825,21.71653698374759,20.34232848584736,20.67477845617973,20.734316444723785,21.33734538235638,20.92165896414508,20.79226606812879,21.2328440955522,20.679579726062236,19.76639599648373,20.08210560190833,21.195844603438317,21.03224462432111,11.847690845688485,0.042843502002472,True,False,Unidentified,,,,,lipid,-1.7731412699711424e-05,0.2333503115031004,-0.078827728853893,0.6307745067068766,1.387471150923476e-05,0.710762701540723,-3.208969684954585e-05,0.1445078198435407,0.3874187308317673,0.4118193859395005,0.7216598915282334,0.1416674312853096,0.8435999654007175,0.0738634467446396,0.9034200021922502,0.0441102981607726
vl_333,0.963,633.36621,-,Unidentified,Unidentified,19.0,14.98738627485228,14.895298230406128,14.844996793288942,16.691669894270717,18.71123994372013,19.430301183257157,19.54738518967746,19.60154703711965,19.60854937306051,19.389557949362523,19.4322881642658,19.447180391173998,19.296827640895653,19.567496958303668,20.09584299375173,20.636330994550075,15.077413864150769,14.92658988152561,14.587542831971712,14.87541862855962,18.539145059185465,18.78944843510786,19.03538919293818,19.52364398562036,19.14233248815765,19.93862396985277,18.43169799076158,18.07313990993924,18.06019184737355,18.793188480775427,18.938095511764413,18.644820451685785,18.71955274864324,19.59159954226372,18.95908472444583,19.03527989738629,20.10613291041072,18.805786322882604,18.03595341833284,18.47433212017232,17.975571185856957,17.57221646107334,17.399763372688415,18.305649630973875,18.41800873537821,16.86321445071645,17.497769753432586,17.46582425508128,18.143268654271974,17.873864758963204,17.827024510277724,18.107500152175728,18.691734400071304,7.982599187397827,0.1346876069158763,True,False,Unidentified,,,,,lipid,7.330178671633559e-05,0.0009831080940708,1.1476568254335464,6.456555173482937e-08,7.026083206316267e-05,0.0557821925847358,3.213750840673881e-07,0.988318316828226,0.0095082606097352,2.021898923302832,1.27516964676288e-06,5.894432033463865,0.3185633648815033,0.4968041699806811,0.992965886780104,0.0030656713814011
vl_336,0.967,348.21362,+,Unidentified,Unidentified,42.0,15.231637024953908,17.002203603804876,17.762101383556878,19.112688483977404,20.18727734011031,20.725584521542185,20.52851967617779,20.29188127645485,20.29560504986677,20.4843388959081,20.431585107906077,20.22588163910186,20.361503402325862,21.798583052215537,20.9552665910816,21.13882106514822,15.200958771873854,15.099177883025902,14.5141993051464,15.028703526680436,22.4091571305094,21.57654122024291,17.883608393189228,21.433282034016223,22.94160080154026,21.535788838823777,17.828251236265118,17.28960869962813,18.06455203548602,17.587260362997178,17.45537353393334,17.14995446441742,17.2538456811103,18.237856308535324,21.67419300569533,17.4049177000637,17.476458882788688,18.072775186971786,17.22734786557405,18.122466598444998,21.369979260239013,17.522679880091314,17.01423463133527,18.305574157952293,22.73033412010413,21.493165558778124,17.264431131131467,17.420971021328377,16.910311750835923,17.36891025151113,17.40479946161972,18.1968886527422,17.837215240259468,7.742238577335928,0.1667103843833229,True,False,Unidentified,,,,,lipid,5.922549069964573e-06,0.9281994483829874,1.0410785944708385,0.1396824957449299,0.0001126203516982,0.542762394795146,-0.0001391671079138,0.0729312126505511,0.9639075169907086,0.0159646328890478,0.2398895035619449,0.619988754303348,0.7340067764134071,0.1342999306215794,0.8012265333511915,0.0962446770804026
vl_350,0.982,350.1546,-,Unidentified,Unidentified,19.0,14.404103781933742,14.245169978851813,14.287705454596631,15.926236041716535,17.146199225205127,17.895490538124513,18.191957170230648,18.051033301329912,18.112616452507407,17.989929440994132,18.175326830140826,17.98999046248291,18.243003362927016,16.8387341660818,19.04272694522332,19.51675217208536,14.295726007291895,14.202728895556882,14.02760087109734,14.263315829688626,20.085621499154072,19.25869233161768,15.032252883448082,19.697678526015032,20.66989996570823,19.36815365450904,15.105565166071354,15.78341852744047,16.32937777314784,14.95156201882561,15.124010161782708,15.102919073111796,15.227599483655004,15.156270296089204,19.38749460484012,15.62514237005162,15.594549193736064,15.003216668485674,15.268580988642457,15.17666215878079,19.86959051755864,15.076525671913348,15.32296401540568,15.212914913848628,19.917917733992923,19.38093493551693,15.38906123655937,14.761339212546533,14.825476830269622,14.691316763458168,14.655959714123084,15.261172339747665,15.08747170395188,6.977820931042826,0.1531751854135777,True,False,Unidentified,,,,,lipid,1.760048730961426e-05,0.7971301319422397,1.068101393014474,0.1461947071817371,0.0001539673638635,0.4228622219769964,-0.0001322531367558,0.1054223840327536,0.8921834298479849,0.0495458469904021,0.2461679971728006,0.6087684077599382,0.6560559322387606,0.183059133143922,0.8690471309830474,0.0609566698449877
vl_357,0.987,405.22903,-,Unidentified,Unidentified,40.0,14.25824161774226,14.09930781517282,14.141843291302816,18.262267423536404,19.568615879867934,20.1461024015735,20.72785296897354,20.34154536931202,20.279761555270216,20.27289669438203,20.18019338259961,20.316459802014315,20.48931292955202,19.8079021892506,21.42505454861181,21.702414074880654,14.149863843225749,14.056866731545922,13.875414525165152,14.01514358848086,18.744439115512968,19.6212169377917,19.416018771853945,20.2251984079652,19.71329748077248,20.217227207117663,21.738716563003187,21.480227702950323,21.376574173513664,20.77682977372776,20.52957901554787,20.36773960888606,20.25100498699156,20.67378835455806,20.283417962847835,19.5178373752999,19.79194195185986,20.059295743898986,21.590935224992656,21.31337074871048,21.100128307767527,22.13427508174272,22.14582844259721,21.478870354656117,21.969025100946237,21.94775173041656,22.24643420608108,21.80415605274952,21.540128854404,21.618577793914493,21.406091596871956,21.233381848698247,21.70284121127864,13.477034717751144,0.196612842380999,True,False,Unidentified,,,,,lipid,-9.135174489400058e-05,0.0012430263127447,-1.6444842089853549,6.235887816615048e-12,-3.90363159251774e-05,0.3816881350108523,6.664418428107026e-06,0.6722995017794582,0.0108602216978731,1.964161309076804,9.379889403717906e-10,9.027802282264666,0.6227243906416142,0.205704123657732,0.9635596965624657,0.0161213738112868
vl_362,0.994,467.15009,+,Unidentified,Unidentified,82.0,19.78021365592005,20.480027759073877,20.743229002181963,20.323526556333167,20.8000645797376,21.47511420383687,21.81208631345486,21.37555967844237,21.689221046292207,21.62366985179961,21.42891871544697,21.50527635342518,21.68334535811128,20.549301263755712,22.27794557387175,22.74224882801072,15.253651487135931,15.048640763472914,14.740224478680515,14.72515293704315,22.426822031432263,20.513159433177545,22.01850332325195,21.544760712616625,20.975882266402067,21.742922550268567,21.902289207733396,20.11766256395875,21.27319188760721,22.28812147175024,21.071332661703316,21.7972672921912,21.035816981494644,21.87899145422118,22.556590180541317,20.81340185790416,21.958694724621655,21.836252572852175,21.99984075877383,21.601214184699742,22.014850938032435,22.003894856332188,21.322302687464752,21.85319648644477,23.046780897941677,22.46092892750792,21.30527989372695,22.382601513140543,21.157887346118294,20.86653153902091,22.668617622859905,22.54514245273915,23.042987223132315,10.849177913142976,0.1888415359740205,True,False,Unidentified,,,,,lipid,-5.380508386054549e-05,0.0147738097939794,-0.2341654205511136,0.3508431412051384,-4.01734469169562e-05,0.4298042423941323,-7.032794626489784e-05,0.0420829820676867,0.0633736275325455,1.1980914329682144,0.463230219864166,0.3342031161801353,0.6593113621191543,0.1809094398590089,0.7605072105460042,0.1188966639443215
vl_396,1.034,469.33005,+,Unidentified,Unidentified,34.0,19.511117103633595,19.445249110764596,19.46451696099632,16.688495012356547,17.69109805647672,18.436198952718552,18.288107843963964,18.48829847487323,18.308630927911576,18.21938363789937,18.396895329656363,18.1086730582808,18.39017536523024,18.617454392972128,18.96290761600184,19.083194851359817,15.940403987142972,15.817686734486918,13.715653652005283,13.772731392972876,18.39836682970086,18.53325791503713,18.314403360993516,19.065829536658317,18.79464635140964,19.012294253453963,17.596005657152677,18.386581654762605,17.671819945078617,18.292428276772263,18.74003568837697,18.034994737155436,17.821229517038713,18.61419698315387,18.344407254757684,18.570610455084545,18.36882083776616,18.59135914627625,18.22500866896216,18.627566011118112,19.26983644579873,17.433736398460038,19.01800195980747,18.3826193062746,19.02878053956102,18.78500877793279,18.27484006007609,18.78173593366797,18.21208327795487,17.762329316049673,18.21953790043732,19.27018501732572,19.15191322898458,8.611546717068311,0.0513273260635769,True,False,Unidentified,,,,,lipid,-1.6390776940449175e-05,0.2933973859824528,0.0499259596087404,0.7712569332564798,5.898500192298326e-05,0.0182901109407597,-5.8523764283873706e-05,0.0227940250817631,0.460497883959214,0.3367723610956844,0.8240753171117372,0.0840330937504526,0.2461109889600279,0.6088689944314739,0.7605072105460042,0.1188966639443215
vl_398,1.036,205.0807,+,Unidentified,Unidentified,48.0,14.707016739360254,15.3601702788491,15.520572530947629,19.39257703244832,20.401738685831063,21.47831658986889,21.62467757443443,21.483242811257465,21.321620841436776,21.432596444062003,21.338456420224663,21.21293242238285,21.366709510335436,21.04915130507422,22.18226457008632,22.63041345398832,14.736150189832118,14.744374901733648,13.663394626578098,13.67514729266839,23.95660971275119,22.99667248908672,17.6506574126247,23.903735063836585,22.719484253277862,21.72917725399453,14.461805657172924,14.43793726052889,14.444264671710464,14.496568254907364,14.48914197086308,14.554432585644111,14.30318288422676,14.53151148981122,22.197650897353903,14.432822275412873,14.72989325320525,14.29744555825243,14.480525223059894,15.688291957521866,24.344807977398272,14.488023323790786,14.58647109798701,14.463614833858184,22.32371376090751,23.390073654211395,14.21871168953138,17.004327637735507,14.224513274929626,14.15436338906615,14.274087118266618,14.606606394391124,14.423460136469089,9.318763404357174,0.0100995050332543,True,False,Unidentified,,,,,lipid,-1.4167276087498664e-05,0.9110213358949304,1.9539546315423129,0.1510908638893887,0.0001638442914127,0.6394240234743391,-0.0002966229567045,0.0539936815358443,0.9574814040226096,0.0188696520421512,0.2526175290425759,0.5975365171918755,0.8007582222637695,0.0964985932630158,0.7605072105460042,0.1188966639443215
vl_400,1.038,429.1944,+,Unidentified,Unidentified,87.0,20.85608961405826,21.15402790604504,20.97314537345473,18.477502661169133,19.58516281367346,20.991158508094564,20.953577935301407,20.61904131019354,20.861917448411468,20.76562157222212,20.571613050696325,20.377259025476988,20.654139948985133,20.394862351061125,21.307319223749435,21.900180781747626,15.011999915207316,14.946593010178317,14.7505039050694,14.733025343486528,21.57567322921506,20.101024096714223,21.48716189794749,20.380963233314464,20.39147446891335,21.009352538260945,21.214991194843662,20.37759940510333,21.05687049887423,21.054974333162605,20.259119057238813,21.45161427256873,21.093356351754192,21.11877829656869,21.741237030042925,20.440820797534847,21.120014643039145,20.373336802258,21.229674221347107,20.477869300963828,20.69022210770676,21.251853831157483,20.70894028362793,20.755464443882094,20.50929952882972,20.31053666312628,20.45255368726079,21.14495496289469,20.17792011091439,21.02463038235355,20.784313802812918,20.416338099579573,20.63006024403037,13.227275152850869,0.1018452680935234,True,False,Unidentified,,,,,lipid,4.612657697878556e-06,0.7515106417509916,0.1724771382739722,0.2737827947068935,-7.723186317634635e-05,0.0655783992836089,1.648315714397814e-05,0.3103374362093783,0.8625085815737773,0.0642365751977644,0.390882664732131,0.4079535896806171,0.3274259695189265,0.4848868778517302,0.9635596965624657,0.0161213738112868
vl_405,1.04,529.38983,+,Unidentified,Unidentified,56.0,18.46703472857461,18.87041314065609,19.14910388654246,17.918728193701885,19.040445261495325,19.943099672547948,20.05360480508392,19.68062214216244,19.797483721850828,19.752448756030116,19.931831970214148,19.82194496940981,20.14893453940964,20.499560073967867,20.994471738029496,21.12851596872844,15.628598689055956,16.338242579040156,14.756264954182862,14.948470464822847,20.406130617651023,21.091423388673107,20.134806761375454,20.59125123876715,20.6285080141126,21.070418578907304,19.847059581242068,20.282471584407883,19.83303002447465,20.20034728874212,21.11696319975471,20.15465882362995,19.78103089431037,20.468852742783064,20.280844862915643,20.430570080674784,20.06822513116233,20.336749730510885,20.04971047098338,21.420429614000422,21.59421610775554,19.718450823229585,20.54266546001869,20.490389270690947,19.55054950575898,18.87753043654377,20.044990089190648,20.94449536257575,20.32418071686205,19.26932362015251,18.31579213512206,19.438666018487467,19.57494083356528,11.980722260131998,0.0523904478038944,True,False,Unidentified,,,,,lipid,1.8557909251046354e-05,0.4125778092903629,0.4441136649834949,0.0663507749086541,2.420434081983145e-05,0.4569026601626942,-1.880125751613671e-05,0.6331448424781261,0.5908213945729064,0.2285437865883834,0.1400902775354212,0.8535920043233217,0.6799744455796455,0.1675074084000691,0.9635596965624657,0.0161213738112868
vl_411,1.046,232.17036,-,Unidentified,Unidentified,57.0,15.44919076335486,15.620942970425444,15.557790234448548,17.623258762698867,19.76452996995856,20.59048218856307,20.692421964780543,20.57481624211401,20.68939870154787,20.576727778273263,20.59320078067263,20.588410470670745,20.735878968951173,19.757843806523383,21.37934920281588,21.85249662089545,15.502010984051052,15.535681430774398,15.248251412022489,15.373801385634978,21.827288284129786,22.9354103455836,22.04760036577277,21.60762354482029,22.44142274313215,23.33517372151057,21.79434732362053,22.04137101808613,21.93505581141324,22.7210181215074,22.52731116807056,21.220919731474982,21.713908585694963,22.108123671461332,20.718139609890198,22.536334422352382,22.237512336772504,22.279221844803985,21.997473036421727,22.928152544004075,20.719362313031965,22.784552250120303,22.32679661516375,23.75273669587322,21.488671125330274,21.053908318181623,21.46517853342233,22.11165472685076,21.702347459854085,21.553076396800524,21.667308720940635,22.713871233475828,22.21163952176445,4.72150941083224,0.2152054215999986,True,False,Unidentified,,,,,lipid,3.166703787551515e-05,0.1538901650216987,0.1367170306676395,0.5781786121750869,7.913423234967533e-05,0.1383114720152728,2.290032194567949e-05,0.5010625422941068,0.2832774299816901,0.5477880263439635,0.6750933797073678,0.1706361508923177,0.3902139227440888,0.4086972391366332,0.9635596965624657,0.0161213738112868
vl_420,1.055,540.36957,+,Unidentified,Unidentified,17.0,14.729202758130029,13.642127856729212,13.792499585140185,20.02051029393797,21.448869537825463,22.45908657117505,22.24036064383213,22.23260363351086,22.481675064230693,22.251383315946185,22.0649689991152,21.911978862890955,22.12228839586886,21.696966114193803,22.864741705898325,23.144288280674992,13.666141353985775,13.57578828049781,13.350249473930797,13.448314950169,23.30538358445345,23.227184264787013,23.66873269968555,22.73180459802196,22.404163080625565,22.70507768543969,22.03260103219373,22.54617327738408,22.378996248069075,23.415549093135727,23.21509445838049,24.049232841458856,22.842246149980337,23.46757482453332,22.48255377098991,23.60532388368777,23.64033869904457,23.173030511128637,21.75870540390032,22.051959899761275,21.618138151464308,20.545367161333623,20.190968412573017,20.388848218896428,20.74971513711602,20.651729095180347,21.35644497481283,20.91404422485135,20.99142022963913,20.92662842041734,22.88392766110496,22.86358981048642,22.75033244839249,12.455275440878854,0.0647432166256954,True,False,Unidentified,,,,,lipid,8.086344679236431e-05,0.0208669244192878,1.662242131491483,3.968874641563811e-07,-2.205264333829995e-05,0.5759451592424196,-9.418953282381603e-06,0.8276281648645392,0.080088438661882,1.0964301729012935,5.789461351033102e-06,5.237361840962745,0.7572760207514755,0.1207457949516896,0.9635596965624657,0.0161213738112868
vl_421,1.055,325.07642,-,Unidentified,Unidentified,19.0,14.589536803603648,14.894014713965795,14.819534725677755,14.764844061634124,14.827596820385292,15.873079698280073,15.270702645747148,15.82421988649174,15.460892920008368,15.440761348198633,15.405350297867152,15.42329347107126,15.511061660577845,16.13445639126043,16.322490840121002,16.708503206776903,14.576928342978562,14.808753174387403,14.521323155553072,14.646873129184128,19.111887702529447,17.778841725843634,14.813446930083211,18.06202343398582,17.92133112668996,15.96745537890813,14.98730099219445,14.926464440866477,14.993820889258645,15.05312667306534,14.84053683275526,14.899715666108316,14.763845855753198,15.554115584030026,17.583988638519504,15.014808798261262,15.193133634968396,14.884020021744783,14.968349588741605,14.9824210255053,17.59768759523348,14.97830541204605,14.93823327755989,14.845113051062796,15.983243264130245,17.279032244073846,14.732334271633643,14.58089423209432,14.567271421834114,14.581324757261353,14.772619820310956,14.981724360900008,14.851061276704838,12.609061327325316,0.1685564263884442,True,False,Unidentified,,,,,lipid,1.410608192880256e-05,0.7359954312622564,0.8990850934713085,0.0419590689173734,2.310489234817948e-05,0.8558472674793496,-7.704708728860366e-05,0.0493701275456838,0.8508825229714867,0.0701303966099854,0.1001944517220907,0.9991563269038466,0.924081104294332,0.0342899101633155,0.7605072105460042,0.1188966639443215
